0@@<builtin>~1-1:1-1Number.isNaN
43479@@prettier.js~175290-175290:139054-139518i.readToken
44025@@prettier.js~175290-175290:139536-139955i.updateContext
36815@@prettier.js~480379-480406:1-1locEnd$1
12871@@<builtin>~1-1:1-1RegExp.prototype.test
19277@@prettier.js~482887-482897:1-1breakParentGroup
20380@@prettier.js~487379-487384:1-1makeIndent
52252@@prettier.js~488553-488664:1-1genericPrint
46758@@prettier.js~175290-175290:22691-23262i.skipSpace
16033@@prettier.js~175290-175290:16410-16461e.isReservedWord
21481@@prettier.js~492129-492141:1-1printOptionalToken
20585@@prettier.js~175290-175290:123715-123801i.isKeyword
7469@@<builtin>~1-1:1-1String.prototype.repeat
38377@@prettier.js~482722-482772:1-1isStatement
10353@@prettier.js~479773-479775:1-1indent$1
9195@@prettier.js~481875-481875:44-73:=>
10760@@prettier.js~175290-175290:90936-90973i.startNodeAt
25068@@prettier.js~480176-480208:10-3:=>
10468@@/\r\n?|\n|\u2028|\u2029/~1-1:1-24regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/
21760@@prettier.js~175290-175290:34689-34866i.readWord
15733@@prettier.js~479781-479790:1-1group
13483@@prettier.js~175290-175290:88185-88268i.shouldAllowYieldIdentifier
12324@@prettier.js~175290-175290:18364-18429i.isRelational
13607@@prettier.js~175290-175290:66040-66133i.parseSubscripts
10619@@prettier.js~481887-481889:9-69:=>
17478@@prettier.js~175290-175290:84300-84443i.parseIdentifier
7616@@prettier.js~480998-480999:7-80:=>
7768@@prettier.js~175290-175290:1618-1673h
19308@@prettier.js~175290-175290:84844-85159i.checkReservedWord
43058@@prettier.js~485699-485849:1-1fromBabylonFlowOrTypeScript
18512@@prettier.js~175290-175290:12428-12674updateContext
7585@@prettier.js~492937-492939:1-1isBinaryish
45094@@prettier.js~175290-175290:14028-16338i.processComment
18865@@prettier.js~480245-480279:1-1skipNewline
11426@@<builtin>~1-1:1-1Array.prototype.slice
7616@@prettier.js~480456-480458:1-1getPrecedence
25383@@prettier.js~175290-175290:34104-34676i.readWord1
10501@@prettier.js~175290-175290:19322-19369i.expect
15467@@prettier.js~175290-175290:65813-66020i.parseExprSubscripts
16034@@prettier.js~175290-175290:138866-139040i.parseExprAtom
10914@@prettier.js~175290-175290:19069-19151i.hasPrecedingLineBreak
20043@@prettier.js~175290-175290:84467-84822i.parseIdentifierName
7933@@prettier.js~480322-480324:1-1isNextLineEmpty
11283@@prettier.js~480281-480286:1-1hasNewline
13452@@prettier.js~175290-175290:63049-63266i.parseMaybeConditional
13557@@prettier.js~175290-175290:63539-63751i.parseExprOps
11504@@prettier.js~175290-175290:18956-19043i.canInsertSemicolon
51855@@prettier.js~482237-482720:36-1FastPath$1.needsParens
7740@@prettier.js~480572-480577:1-1getLeftMost
6384@@<builtin>~1-1:1-1Array.prototype.some
17040@@prettier.js~175290-175290:131850-132424i.parseSubscripts
39158@@prettier.js~175290-175290:26144-28229i.getTokenFromCode
8606@@prettier.js~480231-480240:1-1skipTrailingComment
4583@@prettier.js~175290-175290:76271-76295i.parseParenItem
6574@@prettier.js~492941-492946:1-1isMemberish
11092@@prettier.js~480216-480229:1-1skipInlineComment
4258@@<builtin>~1-1:1-1Object.keys
20936@@prettier.js~175290-175290:63767-64618i.parseExprOp
8940@@prettier.js~480307-480320:1-1isNextLineEmptyAfterIndex
6514@@prettier.js~175290-175290:16475-16510e.hasPlugin
4856@@prettier.js~482869-482885:1-1willBreak$1
19001@@prettier.js~480957-481017:1-1getSortedChildNodes
5256@@prettier.js~493537-493542:1-1isStringLiteral
7780@@prettier.js~175290-175290:36990-37085i.parseStatement
5405@@prettier.js~482776-482814:1-1traverseDoc
15659@@prettier.js~175290-175290:129933-130674i.parseMaybeAssign
2700@@/^(f|x)?(it|describe|test)$/~1-1:1-28regex TRegex fwd: /^(f|x)?(it|describe|test)$/
5074@@prettier.js~479803-479805:1-1ifBreak
4791@@prettier.js~493146-493148:1-1hasTrailingComment
26817@@prettier.js~175290-175290:66152-67952i.parseSubscript
3179@@prettier.js~492386-492386:38-59:=>
6995@@prettier.js~175290-175290:124757-124855i.checkLVal
8547@@prettier.js~175290-175290:28242-28351i.finishOp
5702@@prettier.js~482834-482848:1-1findInDoc
7595@@prettier.js~175290-175290:18300-18347i.addExtra
5419@@prettier.js~480168-480173:1-1getLast
21788@@prettier.js~175290-175290:64638-65789i.parseMaybeUnary
6814@@prettier.js~493150-493161:1-1hasLeadingOwnLineComment
6486@@prettier.js~175290-175290:19172-19233i.isLineTerminator
93595@@prettier.js~488666-491303:1-1genericPrintNoParens
7852@@prettier.js~492948-492972:1-1shouldInlineLogicalExpression
6025@@<builtin>~1-1:1-1Array.prototype.map
9682@@prettier.js~175290-175290:12104-12405updateContext
5436@@prettier.js~175290-175290:88295-88368i.parseBindingIdentifier
8892@@prettier.js~175290-175290:118392-118597i.parseStatement
5328@@prettier.js~175290-175290:19247-19311i.semicolon
6521@@<builtin>~1-1:1-1Array.prototype.concat
3215@@<builtin>~1-1:1-1Array.prototype.find
2339@@<builtin>~1-1:1-1String.prototype.split
18181@@prettier.js~175290-175290:62016-63023i.parseMaybeAssign
4134@@<builtin>~1-1:1-1Array.prototype.unshift
5619@@<builtin>~1-1:1-1Array.prototype.filter
4379@@prettier.js~493142-493144:1-1hasLeadingComment
18604@@prettier.js~175290-175290:119502-120748i.parseConditional
7118@@prettier.js~175290-175290:12950-13104updateContext
5162@@prettier.js~491621-491627:1-1printFunctionTypeParameters
2722@@prettier.js~489192-489192:38-75:=>
2092@@<builtin>~1-1:1-1String.prototype.includes
11779@@prettier.js~481022-481098:1-1decorateComment
1807@@prettier.js~175290-175290:16532-16545t
3886@@prettier.js~482943-482945:1-1rawText$1
5876@@prettier.js~493635-493649:1-1isTheOnlyJSXElementInMarkdown
5193@@prettier.js~488472-488490:1-1shouldPrintComma
2325@@<builtin>~1-1:1-1Object.prototype.hasOwnProperty
2880@@prettier.js~489188-489190:31-7:=>
10085@@prettier.js~482210-482235:28-1map
24366@@prettier.js~175290-175290:69204-72710i.parseExprAtom
2559@@prettier.js~489783-489785:32-7:=>
4508@@prettier.js~493356-493364:1-1isMemberExpressionChain
2679@@prettier.js~492408-492408:34-70:=>
7675@@prettier.js~175290-175290:61675-61995i.parseExpression
5834@@prettier.js~479822-479834:1-1join$1
2645@@prettier.js~175290-175290:17825-17856z
3365@@prettier.js~480161-480166:1-1getPenultimate
1853@@/[a-z]$/~1-1:1-8regex TRegex fwd: /[a-z]$/
6010@@prettier.js~491507-491525:37-3:=>
5312@@prettier.js~493059-493069:1-1printAssignmentRight
8973@@prettier.js~480520-480570:1-1startsWithNoLookaheadToken
5764@@prettier.js~175290-175290:127081-127393i.parseMaybeDefault
3401@@<builtin>~1-1:1-1Array.prototype.forEach
7900@@prettier.js~175290-175290:25581-25837i.readToken_eq_excl
3050@@prettier.js~482857-482864:5-5:=>
5802@@prettier.js~175290-175290:72876-73117i.parseMaybePrivateName
13041@@prettier.js~487402-487487:1-1fits
2571@@prettier.js~492404-492404:13-45:=>
6992@@prettier.js~175290-175290:121852-122122i.parseParenItem
1512@@<builtin>~1-1:1-1String.prototype.toLowerCase
6870@@prettier.js~492143-492159:1-1printMemberLookup
9277@@prettier.js~491311-491364:12-3:=>
9612@@prettier.js~175290-175290:89736-90576i.checkLVal
6323@@prettier.js~175290-175290:124503-124743i.parseExprListItem
1969@@prettier.js~489797-489797:44-60:=>
6382@@prettier.js~175290-175290:84068-84280i.parseExprListItem
6192@@prettier.js~175290-175290:89488-89722i.parseMaybeDefault
5459@@prettier.js~480477-480507:1-1shouldFlatten
3486@@<builtin>~1-1:1-1Array.prototype.splice
1584@@/\.(?=e|$)/~1-1:1-11regex TRegex fwd: /\.(?=e|$)/
1591@@/^([+-]?[\d.]+)e[+-]?0+$/~1-1:1-25regex TRegex fwd: /^([+-]?[\d.]+)e[+-]?0+$/
1598@@/^([+-])?\./~1-1:1-12regex TRegex fwd: /^([+-])?\./
1606@@/(\.\d+?)0+(?=e|$)/~1-1:1-19regex TRegex fwd: /(\.\d+?)0+(?=e|$)/
1613@@/^([+-]?[\d.]+e)(?:\+|(-))?0*(...~1-1:1-34regex TRegex fwd: /^([+-]?[\d.]+e)(?:\+|(-))?0*(...
4356@@prettier.js~175290-175290:124328-124481i.toReferencedList
1507@@<builtin>~1-1:1-1parseInt
6161@@prettier.js~175290-175290:88389-88698i.parseBindingAtom
4033@@prettier.js~175290-175290:67972-68097i.atPossibleAsync
5249@@prettier.js~493163-493176:1-1hasNakedLeftSide
2916@@prettier.js~492385-492387:3-3printGroup
2763@@<builtin>~1-1:1-1Function.prototype.apply
1540@@/[^ \u000a\u000d\u0009]/~1-1:1-24regex TRegex fwd: /[^ \u000a\u000d\u0009]/
3598@@prettier.js~493259-493270:1-1stmtNeedsASIProtection
6505@@prettier.js~493071-493101:1-1printAssignment
2171@@prettier.js~493253-493253:6-60:=>
2190@@prettier.js~488519-488519:24-76:=>
4389@@prettier.js~493404-493416:1-1isNodeStartingWithDeclare
1295@@<builtin>~1-1:1-1StringExtensions.trimStart
6235@@prettier.js~175290-175290:23463-23714i.readToken_dot
2189@@prettier.js~481276-481283:20-3:=>
4116@@prettier.js~491464-491475:1-1shouldGroupLastArg
1613@@/[_n]/g~1-1:1-7regex TRegex fwd: /[_n]/g
4150@@prettier.js~491477-491491:1-1shouldGroupFirstArg
1893@@prettier.js~492240-492240:17-37:=>
2244@@prettier.js~480583-480585:1-1isBlockComment
1407@@/\\([\s\S])|(['"])/g~1-1:1-20regex TRegex fwd: /\\([\s\S])|(['"])/g
4131@@prettier.js~175290-175290:12699-12817updateContext
2877@@<builtin>~1-1:1-1%ForInIteratorPrototype%.next
3924@@prettier.js~491305-491367:1-1printStatementSequence
13232@@prettier.js~175290-175290:37111-38896i.parseStatementContent
3675@@prettier.js~492580-492588:3-3recurse
3861@@prettier.js~175290-175290:46040-46133i.parseExpressionStatement
4475@@prettier.js~175290-175290:68122-68393i.finishCallExpression
1961@@prettier.js~492407-492407:34-69:=>
1387@@<builtin>~1-1:1-1Array.prototype.every
2580@@prettier.js~493508-493513:1-1hasDanglingComments
1357@@/(^[A-Z])|^[_$]+$/~1-1:1-18regex TRegex fwd: /(^[A-Z])|^[_$]+$/
4985@@prettier.js~481981-482004:1-1printDanglingComments
3326@@prettier.js~175290-175290:48144-48238i.parseVarHead
3890@@prettier.js~175290-175290:46444-46546i.parseBlockBody
3122@@prettier.js~493178-493191:1-1getLeftSide
3909@@prettier.js~487386-487400:1-1makeAlign
3752@@prettier.js~175290-175290:89244-89413i.parseAssignableListItem
1626@@prettier.js~492260-492260:13-33:=>
4569@@prettier.js~491445-491462:1-1couldGroupArg
2415@@prettier.js~481687-481693:1-1handleImportSpecifierComments
2382@@prettier.js~481810-481816:1-1handleAssignmentPatternComments
3957@@prettier.js~175290-175290:46148-46284i.parseBlock
5552@@prettier.js~493549-493568:1-1isTestCall
2462@@prettier.js~507368-507377:23-3:=>
2287@@prettier.js~493369-493376:1-1isObjectTypePropertyAFunction
3275@@prettier.js~493103-493113:1-1adjustClause
2435@@prettier.js~481780-481790:1-1handleForComments
1907@@prettier.js~479777-479779:1-1align
2486@@prettier.js~481345-481349:1-1addLeadingComment
2329@@prettier.js~493395-493402:1-1isTypeAnnotationAFunction
1551@@prettier.js~493267-493267:5-59:=>
3570@@prettier.js~175290-175290:129360-129515i.parseVarHead
971@@<builtin>~1-1:1-1Boolean
2498@@prettier.js~481717-481732:1-1handleUnionTypeComments
1107@@<builtin>~1-1:1-1Object
2188@@prettier.js~492233-492236:11-63:=>
2536@@prettier.js~481473-481485:1-1handleMemberExpressionComments
3048@@<builtin>~1-1:1-1Object.create
2510@@prettier.js~175290-175290:46305-46425i.isValidDirective
2608@@prettier.js~175290-175290:13881-14009i.addComment
4801@@prettier.js~175290-175290:34883-35227i.braceIsBlock
4109@@prettier.js~175290-175290:126771-127059i.parseAssignableListItemTypes
3129@@prettier.js~175290-175290:123949-124110i.toAssignable
6716@@prettier.js~492982-493057:1-1printBinaryishExpressions
5147@@prettier.js~175290-175290:68426-68727i.parseCallExpressionArguments
2513@@prettier.js~175290-175290:82792-82856i.parseFunctionBodyAndFinish
2522@@prettier.js~175290-175290:81395-81445i.initFunction
3293@@prettier.js~493515-493528:1-1isLiteral
2631@@prettier.js~481792-481808:1-1handleImportDeclarationComments
2865@@prettier.js~175290-175290:17668-17816e.clone
2697@@prettier.js~493479-493486:1-1isTemplateOnItsOwnLine
4565@@prettier.js~175290-175290:118626-119088i.parseExpressionStatement
2727@@prettier.js~481332-481343:1-1addCommentHelper
1704@@<builtin>~1-1:1-1Array.prototype.sort
1770@@prettier.js~480509-480516:1-1isBitwiseOperator
1800@@prettier.js~175290-175290:2561-2648P
994@@<builtin>~1-1:1-1Map.prototype.get
3040@@prettier.js~491854-491870:1-1printReturnType
4683@@prettier.js~175290-175290:74135-74365i.parseLiteral
2638@@prettier.js~175290-175290:131520-131660i.checkFunctionNameAndParams
2642@@prettier.js~175290-175290:13168-13288updateContext
2834@@prettier.js~493130-493140:1-1isLastStatement
2659@@prettier.js~175290-175290:117882-118064i.parseFunctionBody
1637@@prettier.js~492368-492370:3-3isFactory
2239@@prettier.js~480734-480749:1-1printNumber
2346@@prettier.js~481871-481877:1-1isJsDocComment
2892@@prettier.js~493193-493219:1-1getLeftSidePathName
2707@@prettier.js~175290-175290:82590-82761i.isStrictBody
1940@@<builtin>~1-1:1-1Array.prototype.reduce
2815@@prettier.js~175290-175290:74390-74482i.parseParenExpression
4742@@prettier.js~175290-175290:46578-46975i.parseBlockOrModuleBlockBody
1518@@prettier.js~193648-193650:5-5isObjectLike
4275@@prettier.js~482182-482205:29-1each
2893@@prettier.js~481920-481938:1-1printLeadingComment
4507@@prettier.js~492205-492247:3-3rec
2872@@prettier.js~481446-481471:1-1handleTryStatementComments
2336@@prettier.js~184441-184452:5-5baseAssignValue
4808@@prettier.js~493221-493257:1-1exprNeedsASIProtection
2678@@prettier.js~493336-493354:1-1returnArgumentHasLeadingComment
2806@@prettier.js~175290-175290:129168-129343i.parseFunctionParams
1596@@prettier.js~489815-489816:20-87:=>
2978@@prettier.js~481525-481549:1-1handleClassComments
2527@@prettier.js~492491-492497:1-1isMeaningfulJSXText
2605@@prettier.js~184362-184368:5-5assignValue
3310@@prettier.js~491781-491811:1-1printFunctionDeclaration
3015@@prettier.js~481754-481778:1-1handleOnlyComments
3037@@prettier.js~175290-175290:21658-21874i.pushComment
1576@@prettier.js~493530-493535:1-1isNumericLiteral
3055@@prettier.js~481396-481443:1-1handleIfStatementComments
6330@@prettier.js~491493-491619:1-1printArgumentsList
1955@@prettier.js~493115-493120:1-1nodeStr
2909@@prettier.js~175290-175290:48958-49122i.parseFunctionParams
3092@@prettier.js~482025-482044:13-3:=>
2693@@prettier.js~175290-175290:44577-44689i.parseVarStatement
3042@@prettier.js~481551-481587:1-1handleMethodNameComments
3119@@prettier.js~481648-481685:1-1handleLastFunctionArgComments
1002@@prettier.js~492774-492774:23-70:=>
968@@<builtin>~1-1:1-1Object.prototype.toString
1946@@prettier.js~480696-480732:1-1makeString
2978@@prettier.js~175290-175290:118095-118373i.parseFunctionBodyAndFinish
1888@@prettier.js~481879-481894:1-1printJsDocComment
1278@@prettier.js~175290-175290:3587-3658e
3779@@prettier.js~175290-175290:86057-86942i.toAssignable
1895@@prettier.js~175290-175290:42387-42442i.parseFunctionStatement
772@@/([ \u000a\u000d\u0009]+)/y~1-1:1-27regex TRegex fwd: /([ \u000a\u000d\u0009]+)/y
772@@/\#/g~1-1:1-5regex literal:indexOfString(#): /\#/g
1031@@prettier.js~492792-492792:23-57:=>
3297@@prettier.js~175290-175290:24196-24539i.readToken_pipe_amp
774@@<builtin>~1-1:1-1Math.max
1237@@prettier.js~193619-193622:5-5isObject
671@@<builtin>~1-1:1-1String.fromCharCode
1647@@prettier.js~489404-489411:19-9:=>
3274@@prettier.js~481844-481869:1-1printComment
2940@@prettier.js~175290-175290:42682-42966i.parseReturnStatement
650@@<builtin>~1-1:1-1StringExtensions.trimEnd
2090@@prettier.js~175290-175290:20558-20699i.lookahead
745@@<builtin>~1-1:1-1RegExp.prototype.get source
1267@@prettier.js~492534-492592:1-1getConditionalChainContents
1270@@prettier.js~489761-489764:26-24maybeGroup
593@@prettier.js~175290-175290:13129-13140updateContext
2865@@prettier.js~175290-175290:42463-42657i.parseIfStatement
1281@@prettier.js~492499-492501:1-1conditionalExpressionChainContainsJSX
1048@@prettier.js~489403-489412:22-7:=>
1095@@prettier.js~175290-175290:120643-120703c.alternate
2790@@prettier.js~175290-175290:21895-22300i.skipBlockComment
3140@@prettier.js~493449-493473:1-1shouldHugArguments
3215@@prettier.js~175290-175290:83429-83878i.checkFunctionNameAndParams
686@@prettier.js~197356-197358:5-5identity
3228@@prettier.js~175290-175290:82878-83398i.parseFunctionBody
978@@prettier.js~482854-482867:1-1isLineNext$1
965@@prettier.js~493007-493014:11-13:=>
605@@<builtin>~1-1:1-1String.prototype.startsWith
1107@@prettier.js~492761-492770:31-3:=>
1056@@prettier.js~193589-193592:5-5isLength
996@@prettier.js~193060-193062:5-5eq
3288@@prettier.js~175290-175290:88719-89216i.parseBindingList
1762@@prettier.js~489415-489428:67-7:=>
3172@@prettier.js~175290-175290:47601-48127i.parseVar
1124@@prettier.js~492595-492602:1-1isJSXWhitespaceExpression
1387@@prettier.js~187452-187458:5-5customDefaultsAssignIn
1153@@prettier.js~188275-188280:5-5isPrototype
792@@prettier.js~493544-493546:1-1isObjectType
794@@prettier.js~491555-491555:32-69:=>
1492@@prettier.js~175290-175290:131699-131830i.parseParenAndDistinguishExpression
1533@@prettier.js~175290-175290:134542-134710i.jsxReadWord
1537@@prettier.js~175290-175290:134733-134939i.jsxParseIdentifier
1187@@<builtin>~1-1:1-1Object.assign
3391@@prettier.js~175290-175290:48256-48934i.parseFunction
1098@@prettier.js~193208-193210:5-5isArrayLike
2297@@prettier.js~480634-480694:1-1printString
1228@@prettier.js~498072-498076:33-3:=>
3980@@prettier.js~491629-491751:1-1printFunctionParams
1069@@prettier.js~175290-175290:126315-126424i.parsePropertyName
1192@@prettier.js~175290-175290:18622-18681i.isContextual
1572@@prettier.js~175290-175290:134966-135201i.jsxParseNamespacedName
1142@@prettier.js~480288-480295:1-1hasNewlineInRange
1193@@prettier.js~175290-175290:2467-2560x
727@@prettier.js~490273-490273:26-64:=>
2390@@prettier.js~175290-175290:31509-31955i.readString
3703@@prettier.js~481107-481272:20-3:=>
1012@@prettier.js~179536-179541:51-5cloneDeep
1093@@prettier.js~175290-175290:80878-81006i.parseObjPropValue
1014@@<builtin>~1-1:1-1Object.defineProperty
2733@@prettier.js~175290-175290:28915-29610i.readInt
1101@@prettier.js~175290-175290:117692-117860i.flowParseVariance
1005@@prettier.js~479792-479797:1-1conditionalGroup
380@@/"/g~1-1:1-4regex literal:indexOfString("): /"/g
1322@@prettier.js~175290-175290:73145-73312i.parseFunctionExpression
1112@@prettier.js~175290-175290:61312-61504i.checkPropClash
682@@prettier.js~175290-175290:76153-76196i.shouldParseArrow
1318@@prettier.js~491541-491558:15-5:=>
2787@@prettier.js~175290-175290:30105-31078i.readNumber
388@@/['\n\r\u2028\u2029\\]/g~1-1:1-24regex TRegex fwd: /['\n\r\u2028\u2029\\]/g
1243@@prettier.js~175290-175290:121630-121833i.forwardNoArrowParamsConversionAt
1128@@prettier.js~491369-491386:1-1printPropertyKey
1249@@prettier.js~175290-175290:120782-120979i.tryParseConditionalConsequent
778@@prettier.js~175290-175290:94381-94485updateContext
1436@@prettier.js~175290-175290:25860-26123i.readToken_question
910@@prettier.js~184582-184589:33-7:anonymous
1633@@prettier.js~175290-175290:24693-25055i.readToken_plus_min
1144@@prettier.js~175290-175290:79499-79717i.isGetterOrSetterMethod
462@@prettier.js~490206-490206:9-51:=>
1150@@prettier.js~175290-175290:126446-126738i.parseObjPropValue
662@@prettier.js~195209-195211:5-5keysIn
353@@/<%-([\s\S]+?)%>|<%=([\s\S]+?)...~1-1:1-82regex TRegex fwd: /<%-([\s\S]+?)%>|<%=([\s\S]+?)...
665@@prettier.js~194547-194549:39-5assignInWith
566@@<builtin>~1-1:1-1Function
446@@<builtin>~1-1:1-1Array.prototype.toString
713@@prettier.js~175290-175290:76211-76252i.parseArrow
1168@@prettier.js~175290-175290:81028-81378i.parsePropertyName
1171@@prettier.js~175290-175290:79959-80297i.parseObjectMethod
1612@@prettier.js~175290-175290:132743-133376i.jsxReadToken
427@@<builtin>~1-1:1-1Array.prototype.shift
810@@prettier.js~175290-175290:131243-131321i.shouldParseArrow
488@@prettier.js~188430-188432:5-5objectToString
271@@<builtin>~1-1:1-1String
535@@prettier.js~183074-183076:12-5:anonymous
551@@prettier.js~483258-483260:5-5isIdentifierPartES6
1065@@prettier.js~193912-193923:5-5isPlainObject
928@@prettier.js~175290-175290:135489-135890i.jsxParseAttributeValue
912@@prettier.js~493418-493447:1-1shouldHugType
1051@@prettier.js~182348-182356:3-3apply
826@@prettier.js~175290-175290:94513-94700updateContext
360@@<builtin>~1-1:1-1Array.prototype.reverse
938@@prettier.js~175290-175290:136562-136875i.jsxParseAttribute
2784@@prettier.js~492176-492457:1-1printMemberChain
290@@/^_|^events$|^on[A-Z]/~1-1:1-22regex TRegex fwd: /^_|^events$|^on[A-Z]/
1217@@prettier.js~175290-175290:80321-80856i.parseObjectProperty
285@@/^\w*$/~1-1:1-7regex TRegex fwd: /^\w*$/
839@@prettier.js~175290-175290:135225-135462i.jsxParseElementName
1353@@prettier.js~175290-175290:121007-121593i.getArrowLikeExpressions
861@@prettier.js~175290-175290:133395-133645i.jsxReadNewLine
532@@prettier.js~175290-175290:72734-72850i.parseBooleanLiteral
699@@prettier.js~175290-175290:2649-2900v
237@@/\d+/~1-1:1-5regex TRegex fwd: /\d+/
237@@/\b(__p \+=) '' \+/g~1-1:1-20regex TRegex fwd: /\b(__p \+=) '' \+/g
238@@/(__e\(.*?\)|\b__t\)) \+\n'';/...~1-1:1-31regex TRegex fwd: /(__e\(.*?\)|\b__t\)) \+\n'';/...
872@@prettier.js~492850-492879:20-3:=>
1358@@prettier.js~492621-492707:12-3:=>
764@@prettier.js~175290-175290:136321-136540i.jsxParseExpressionContainer
856@@prettier.js~188445-188461:14-7:anonymous
200@@<builtin>~1-1:1-1Object.getPrototypeOf
1795@@prettier.js~175290-175290:74521-76132i.parseParenAndDistinguishExpression
508@@prettier.js~492467-492479:1-1isEmptyJSXElement
747@@prettier.js~175290-175290:83896-84046i.parseExprList
522@@prettier.js~184960-184967:5-5baseGetTag
656@@prettier.js~175290-175290:23734-23912i.readToken_slash
758@@prettier.js~175290-175290:22320-22677i.skipLineComment
732@@prettier.js~185399-185412:5-5baseKeysIn
384@@prettier.js~195182-195184:5-5keys
