0@@<builtin>~1-1:1-1Array.prototype.push
32843@@prettier.js~492459-492465:1-1isJSXNode
23926@@<builtin>~1-1:1-1Array.prototype.indexOf
24210@@prettier.js~175290-175290:1210-1244:anonymous
23877@@prettier.js~482013-482051:1-1printComments
24459@@prettier.js~482006-482011:1-1prependCursorPlaceholder
25035@@prettier.js~488514-488521:1-1hasNodeIgnoreComment
25409@@prettier.js~493575-493614:3-3printGenerically
25888@@prettier.js~488523-488551:1-1hasJsxIgnoreComment
26463@@prettier.js~488509-488512:1-1hasIgnoreComment
26997@@prettier.js~19675-19677:1-1ok
27562@@prettier.js~488666-491303:1-1genericPrintNoParens
28136@@prettier.js~488492-488507:1-1getPrintFunction
28710@@prettier.js~488553-488664:1-1genericPrint
29229@@prettier.js~493603-493603:9-61:=>
29201@@prettier.js~482837-482846:20-3:=>
29430@@<builtin>~1-1:1-1String.prototype.indexOf
29521@@prettier.js~482872-482882:5-5:=>
29018@@<builtin>~1-1:1-1Map.prototype.has
29111@@prettier.js~175290-175290:13495-13532J
29562@@prettier.js~175290-175290:1359-1475n
29738@@<builtin>~1-1:1-1Map.prototype.set
30203@@prettier.js~175290-175290:23278-23445i.finishToken
30715@@prettier.js~175290-175290:21069-21402i.nextToken
31227@@prettier.js~175290-175290:139536-139955i.updateContext
31727@@prettier.js~175290-175290:20123-20400i.next
32228@@prettier.js~482163-482176:29-1call
32737@@prettier.js~175290-175290:123815-123932i.readToken
33249@@prettier.js~175290-175290:139054-139518i.readToken
33708@@prettier.js~175290-175290:35499-35657t
34138@@prettier.js~175290-175290:35245-35418i.updateContext
34560@@prettier.js~175290-175290:22691-23262i.skipSpace
34566@@prettier.js~175290-175290:21416-21481i.readToken
32693@@prettier.js~480349-480377:1-1locStart$1
30928@@prettier.js~175290-175290:17732-17812:anonymous
30468@@prettier.js~480379-480406:1-1locEnd$1
30511@@<builtin>~1-1:1-1String.prototype.slice
29831@@prettier.js~175290-175290:90853-90920i.startNode
29688@@prettier.js~482237-482720:36-1FastPath$1.needsParens
30069@@prettier.js~482117-482127:32-1getName
30464@@prettier.js~482722-482772:1-1isStatement
30322@@prettier.js~175290-175290:14028-16338i.processComment
30710@@prettier.js~175290-175290:91171-91285i.finishNodeAt
31068@@prettier.js~175290-175290:91064-91154i.finishNode
31004@@prettier.js~482850-482852:1-1isEmpty$1
31245@@prettier.js~485699-485849:1-1fromBabylonFlowOrTypeScript
31626@@prettier.js~485623-485634:1-1printSubtree
32004@@prettier.js~480137-480150:1-1isExportDeclaration
28104@@prettier.js~480587-480600:1-1hasClosureCompilerTypeCastComment
24945@@prettier.js~175290-175290:26144-28229i.getTokenFromCode
24193@@<builtin>~1-1:1-1Array
24330@@/\r\n?|\n|\u2028|\u2029/g~1-1:1-25regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/g
24547@@/\r\n?|\n|\u2028|\u2029/g~1-1:1-25regex DFA traceFinder: /\r\n?|\n|\u2028|\u2029/g
22968@@<builtin>~1-1:1-1String.prototype.match
23223@@<builtin>~1-1:1-1RegExp.prototype.[Symbol.match]
22834@@prettier.js~480176-480208:10-3:=>
23079@@/^[^\S\n]*$/~1-1:1-12regex TRegex fwd: /^[^\S\n]*$/
21481@@prettier.js~492129-492141:1-1printOptionalToken
21512@@prettier.js~487379-487384:1-1makeIndent
20801@@prettier.js~175290-175290:123715-123801i.isKeyword
21018@@prettier.js~175290-175290:20521-20544i.isKeyword
21227@@prettier.js~482887-482897:1-1breakParentGroup
20941@@prettier.js~175290-175290:34104-34676i.readWord1
21126@@prettier.js~175290-175290:34689-34866i.readWord
20620@@<builtin>~1-1:1-1String.prototype.trim
20363@@/[^\S\n]*$/~1-1:1-11regex TRegex fwd: /[^\S\n]*$/
18053@@prettier.js~175290-175290:66152-67952i.parseSubscript
17929@@prettier.js~175290-175290:16410-16461e.isReservedWord
18101@@prettier.js~175290-175290:84844-85159i.checkReservedWord
17213@@prettier.js~175290-175290:12428-12674updateContext
17253@@prettier.js~480245-480279:1-1skipNewline
17317@@prettier.js~175290-175290:84300-84443i.parseIdentifier
17478@@prettier.js~175290-175290:84467-84822i.parseIdentifierName
16641@@prettier.js~479781-479790:1-1group
16481@@prettier.js~175290-175290:63767-64618i.parseExprOp
16382@@<builtin>~1-1:1-1RegExp.prototype.test
15388@@prettier.js~175290-175290:64638-65789i.parseMaybeUnary
14939@@prettier.js~480957-481017:1-1getSortedChildNodes
14991@@prettier.js~175290-175290:138866-139040i.parseExprAtom
14895@@prettier.js~175290-175290:88185-88268i.shouldAllowYieldIdentifier
15004@@prettier.js~175290-175290:69204-72710i.parseExprAtom
15006@@prettier.js~175290-175290:131850-132424i.parseSubscripts
15133@@prettier.js~175290-175290:66040-66133i.parseSubscripts
15214@@prettier.js~175290-175290:65813-66020i.parseExprSubscripts
14067@@prettier.js~175290-175290:18364-18429i.isRelational
13127@@prettier.js~175290-175290:90936-90973i.startNodeAt
12994@@prettier.js~479773-479775:1-1indent$1
13033@@prettier.js~175290-175290:119502-120748i.parseConditional
13137@@prettier.js~175290-175290:129933-130674i.parseMaybeAssign
13242@@prettier.js~175290-175290:62016-63023i.parseMaybeAssign
13347@@prettier.js~175290-175290:63049-63266i.parseMaybeConditional
13452@@prettier.js~175290-175290:63539-63751i.parseExprOps
13239@@/\r\n?|\n|\u2028|\u2029/~1-1:1-24regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/
12782@@prettier.js~481887-481889:9-69:=>
12684@@<builtin>~1-1:1-1Array.prototype.slice
12260@@prettier.js~481875-481875:44-73:=>
11816@@prettier.js~480281-480286:1-1hasNewline
11858@@prettier.js~175290-175290:18956-19043i.canInsertSemicolon
11882@@prettier.js~175290-175290:19069-19151i.hasPrecedingLineBreak
11803@@prettier.js~175290-175290:19322-19369i.expect
10933@@prettier.js~480216-480229:1-1skipInlineComment
10736@@<builtin>~1-1:1-1String.prototype.repeat
9727@@prettier.js~175290-175290:1618-1673h
9694@@prettier.js~480998-480999:7-80:=>
9300@@prettier.js~492937-492939:1-1isBinaryish
9190@@prettier.js~481022-481098:1-1decorateComment
9152@@prettier.js~480456-480458:1-1getPrecedence
9112@@prettier.js~480231-480240:1-1skipTrailingComment
9135@@prettier.js~487402-487487:1-1fits
9192@@prettier.js~480307-480320:1-1isNextLineEmptyAfterIndex
9255@@prettier.js~480322-480324:1-1isNextLineEmpty
8679@@prettier.js~480572-480577:1-1getLeftMost
8691@@prettier.js~175290-175290:12104-12405updateContext
8218@@prettier.js~175290-175290:28242-28351i.finishOp
8057@@prettier.js~482210-482235:28-1map
8045@@prettier.js~175290-175290:36990-37085i.parseStatement
8098@@prettier.js~175290-175290:37111-38896i.parseStatementContent
8151@@prettier.js~175290-175290:118392-118597i.parseStatement
7450@@prettier.js~175290-175290:18300-18347i.addExtra
7488@@<builtin>~1-1:1-1Array.prototype.some
7517@@prettier.js~492948-492972:1-1shouldInlineLogicalExpression
7527@@prettier.js~492941-492946:1-1isMemberish
7243@@prettier.js~175290-175290:16475-16510e.hasPlugin
7220@@prettier.js~175290-175290:124757-124855i.checkLVal
7265@@prettier.js~175290-175290:89736-90576i.checkLVal
7232@@prettier.js~480520-480570:1-1startsWithNoLookaheadToken
7133@@prettier.js~491311-491364:12-3:=>
6940@@prettier.js~493150-493161:1-1hasLeadingOwnLineComment
6607@@prettier.js~175290-175290:19172-19233i.isLineTerminator
6638@@prettier.js~175290-175290:12950-13104updateContext
6607@@prettier.js~175290-175290:61675-61995i.parseExpression
6506@@prettier.js~175290-175290:25581-25837i.readToken_eq_excl
6483@@<builtin>~1-1:1-1Array.prototype.concat
6208@@prettier.js~482776-482814:1-1traverseDoc
6244@@<builtin>~1-1:1-1Array.prototype.map
6247@@prettier.js~482834-482848:1-1findInDoc
6228@@prettier.js~493537-493542:1-1isStringLiteral
5930@@prettier.js~480168-480173:1-1getLast
5901@@prettier.js~482869-482885:1-1willBreak$1
5914@@prettier.js~479803-479805:1-1ifBreak
5921@@prettier.js~175290-175290:121852-122122i.parseParenItem
5955@@prettier.js~175290-175290:76271-76295i.parseParenItem
5828@@prettier.js~492143-492159:1-1printMemberLookup
5860@@prettier.js~175290-175290:88295-88368i.parseBindingIdentifier
5811@@<builtin>~1-1:1-1Array.prototype.filter
5780@@prettier.js~493635-493649:1-1isTheOnlyJSXElementInMarkdown
5769@@prettier.js~175290-175290:19247-19311i.semicolon
5800@@prettier.js~493146-493148:1-1hasTrailingComment
5626@@<builtin>~1-1:1-1Object.keys
5617@@prettier.js~491507-491525:37-3:=>
5595@@prettier.js~479822-479834:1-1join$1
5555@@prettier.js~175290-175290:124503-124743i.parseExprListItem
5584@@prettier.js~175290-175290:84068-84280i.parseExprListItem
5480@@prettier.js~491621-491627:1-1printFunctionTypeParameters
5450@@prettier.js~175290-175290:89488-89722i.parseMaybeDefault
5478@@prettier.js~175290-175290:127081-127393i.parseMaybeDefault
5436@@prettier.js~175290-175290:72876-73117i.parseMaybePrivateName
5416@@prettier.js~488472-488490:1-1shouldPrintComma
5421@@prettier.js~493071-493101:1-1printAssignment
5319@@prettier.js~175290-175290:88389-88698i.parseBindingAtom
5232@@prettier.js~493059-493069:1-1printAssignmentRight
5165@@prettier.js~175290-175290:23463-23714i.readToken_dot
4983@@prettier.js~480477-480507:1-1shouldFlatten
4976@@prettier.js~493142-493144:1-1hasLeadingComment
4776@@<builtin>~1-1:1-1Array.prototype.unshift
4743@@prettier.js~493356-493364:1-1isMemberExpressionChain
4701@@prettier.js~492982-493057:1-1printBinaryishExpressions
4676@@prettier.js~493163-493176:1-1hasNakedLeftSide
4330@@prettier.js~482943-482945:1-1rawText$1
4252@@prettier.js~492386-492386:38-59:=>
4272@@prettier.js~493549-493568:1-1isTestCall
4027@@prettier.js~175290-175290:124328-124481i.toReferencedList
4038@@prettier.js~481981-482004:1-1printDanglingComments
3956@@prettier.js~491493-491619:1-1printArgumentsList
3967@@<builtin>~1-1:1-1Array.prototype.find
3926@@prettier.js~493404-493416:1-1isNodeStartingWithDeclare
3834@@/^(f|x)?(it|describe|test)$/~1-1:1-28regex TRegex fwd: /^(f|x)?(it|describe|test)$/
3785@@prettier.js~175290-175290:68426-68727i.parseCallExpressionArguments
3803@@prettier.js~175290-175290:67972-68097i.atPossibleAsync
3820@@prettier.js~175290-175290:68122-68393i.finishCallExpression
3741@@prettier.js~491445-491462:1-1couldGroupArg
3723@@prettier.js~491477-491491:1-1shouldGroupFirstArg
3741@@prettier.js~480161-480166:1-1getPenultimate
3758@@prettier.js~491464-491475:1-1shouldGroupLastArg
3702@@<builtin>~1-1:1-1Array.prototype.forEach
3713@@prettier.js~175290-175290:12699-12817updateContext
3730@@prettier.js~175290-175290:34883-35227i.braceIsBlock
3566@@<builtin>~1-1:1-1Array.prototype.splice
3546@@prettier.js~491305-491367:1-1printStatementSequence
3489@@prettier.js~493259-493270:1-1stmtNeedsASIProtection
3485@@prettier.js~175290-175290:74135-74365i.parseLiteral
3493@@prettier.js~175290-175290:46040-46133i.parseExpressionStatement
3508@@prettier.js~175290-175290:118626-119088i.parseExpressionStatement
3524@@prettier.js~489188-489190:31-7:=>
3493@@prettier.js~489192-489192:38-75:=>
3471@@prettier.js~175290-175290:46578-46975i.parseBlockOrModuleBlockBody
3486@@prettier.js~175290-175290:46444-46546i.parseBlockBody
3491@@prettier.js~487386-487400:1-1makeAlign
3497@@prettier.js~482857-482864:5-5:=>
3502@@prettier.js~493221-493257:1-1exprNeedsASIProtection
3500@@prettier.js~175290-175290:46148-46284i.parseBlock
3484@@prettier.js~492580-492588:3-3recurse
3410@@prettier.js~175290-175290:89244-89413i.parseAssignableListItem
3424@@prettier.js~175290-175290:126771-127059i.parseAssignableListItemTypes
3384@@prettier.js~492205-492247:3-3rec
3359@@prettier.js~492408-492408:34-70:=>
3305@@<builtin>~1-1:1-1String.prototype.split
3292@@prettier.js~175290-175290:17825-17856z
3283@@prettier.js~482182-482205:29-1each
3296@@prettier.js~489783-489785:32-7:=>
3171@@prettier.js~175290-175290:48144-48238i.parseVarHead
3184@@prettier.js~175290-175290:129360-129515i.parseVarHead
3157@@prettier.js~492385-492387:3-3printGroup
3108@@<builtin>~1-1:1-1Object.prototype.hasOwnProperty
3102@@prettier.js~492404-492404:13-45:=>
3034@@prettier.js~493103-493113:1-1adjustClause
3026@@prettier.js~493178-493191:1-1getLeftSide
3038@@<builtin>~1-1:1-1Function.prototype.apply
2958@@<builtin>~1-1:1-1%ForInIteratorPrototype%.next
2959@@<builtin>~1-1:1-1String.prototype.includes
2878@@prettier.js~493515-493528:1-1isLiteral
2793@@prettier.js~175290-175290:86057-86942i.toAssignable
2804@@prettier.js~175290-175290:123949-124110i.toAssignable
2791@@<builtin>~1-1:1-1Object.create
2631@@prettier.js~493508-493513:1-1hasDanglingComments
2620@@prettier.js~491854-491870:1-1printReturnType
2630@@prettier.js~491781-491811:1-1printFunctionDeclaration
2640@@prettier.js~491629-491751:1-1printFunctionParams
2616@@prettier.js~175290-175290:16532-16545t
2575@@prettier.js~175290-175290:17668-17816e.clone
2499@@/[a-z]$/~1-1:1-8regex TRegex fwd: /[a-z]$/
2496@@prettier.js~175290-175290:24196-24539i.readToken_pipe_amp
2496@@prettier.js~488519-488519:24-76:=>
2495@@prettier.js~493193-493219:1-1getLeftSidePathName
2504@@prettier.js~493253-493253:6-60:=>
2502@@prettier.js~493130-493140:1-1isLastStatement
2501@@prettier.js~480583-480585:1-1isBlockComment
2510@@prettier.js~489797-489797:44-60:=>
2508@@prettier.js~481276-481283:20-3:=>
2517@@prettier.js~481648-481685:1-1handleLastFunctionArgComments
2526@@prettier.js~507368-507377:23-3:=>
2535@@prettier.js~481844-481869:1-1printComment
2544@@prettier.js~481396-481443:1-1handleIfStatementComments
2554@@prettier.js~481107-481272:20-3:=>
2563@@prettier.js~175290-175290:13881-14009i.addComment
2572@@prettier.js~482025-482044:13-3:=>
2581@@prettier.js~175290-175290:21658-21874i.pushComment
2590@@prettier.js~481332-481343:1-1addCommentHelper
2588@@prettier.js~481525-481549:1-1handleClassComments
2597@@prettier.js~493479-493486:1-1isTemplateOnItsOwnLine
2606@@prettier.js~481754-481778:1-1handleOnlyComments
2615@@prettier.js~481687-481693:1-1handleImportSpecifierComments
2613@@prettier.js~481920-481938:1-1printLeadingComment
2622@@prettier.js~481345-481349:1-1addLeadingComment
2607@@prettier.js~481473-481485:1-1handleMemberExpressionComments
2605@@prettier.js~481446-481471:1-1handleTryStatementComments
2614@@prettier.js~481780-481790:1-1handleForComments
2622@@prettier.js~481810-481816:1-1handleAssignmentPatternComments
2631@@prettier.js~481792-481808:1-1handleImportDeclarationComments
2640@@prettier.js~481551-481587:1-1handleMethodNameComments
2649@@prettier.js~481717-481732:1-1handleUnionTypeComments
2654@@prettier.js~175290-175290:74390-74482i.parseParenExpression
2633@@prettier.js~175290-175290:46305-46425i.isValidDirective
2586@@prettier.js~175290-175290:82590-82761i.isStrictBody
2595@@prettier.js~175290-175290:83429-83878i.checkFunctionNameAndParams
2603@@prettier.js~175290-175290:131520-131660i.checkFunctionNameAndParams
2608@@prettier.js~175290-175290:13168-13288updateContext
2616@@prettier.js~175290-175290:48256-48934i.parseFunction
2625@@prettier.js~175290-175290:48958-49122i.parseFunctionParams
2634@@prettier.js~175290-175290:129168-129343i.parseFunctionParams
2642@@prettier.js~175290-175290:82878-83398i.parseFunctionBody
2651@@prettier.js~175290-175290:117882-118064i.parseFunctionBody
2659@@prettier.js~175290-175290:82792-82856i.parseFunctionBodyAndFinish
2668@@prettier.js~175290-175290:81395-81445i.initFunction
2677@@prettier.js~175290-175290:88719-89216i.parseBindingList
2685@@prettier.js~175290-175290:118095-118373i.parseFunctionBodyAndFinish
2642@@prettier.js~493395-493402:1-1isTypeAnnotationAFunction
2650@@prettier.js~493369-493376:1-1isObjectTypePropertyAFunction
2659@@prettier.js~493449-493473:1-1shouldHugArguments
2610@@prettier.js~175290-175290:47601-48127i.parseVar
2612@@prettier.js~493336-493354:1-1returnArgumentHasLeadingComment
2597@@prettier.js~175290-175290:42682-42966i.parseReturnStatement
2526@@prettier.js~175290-175290:44577-44689i.parseVarStatement
2526@@prettier.js~184362-184368:5-5assignValue
2506@@prettier.js~175290-175290:42463-42657i.parseIfStatement
2499@@prettier.js~492240-492240:17-37:=>
2506@@prettier.js~492233-492236:11-63:=>
2501@@prettier.js~492407-492407:34-69:=>
2496@@prettier.js~492491-492497:1-1isMeaningfulJSXText
2452@@prettier.js~175290-175290:21895-22300i.skipBlockComment
2459@@prettier.js~481871-481877:1-1isJsDocComment
2373@@prettier.js~184441-184452:5-5baseAssignValue
2369@@/^([+-]?[\d.]+)e[+-]?0+$/~1-1:1-25regex TRegex fwd: /^([+-]?[\d.]+)e[+-]?0+$/
2376@@/(\.\d+?)0+(?=e|$)/~1-1:1-19regex TRegex fwd: /(\.\d+?)0+(?=e|$)/
2383@@/\.(?=e|$)/~1-1:1-11regex TRegex fwd: /\.(?=e|$)/
2390@@/^([+-]?[\d.]+e)(?:\+|(-))?0*(...~1-1:1-34regex TRegex fwd: /^([+-]?[\d.]+e)(?:\+|(-))?0*(...
2398@@<builtin>~1-1:1-1String.prototype.toLowerCase
2405@@/^([+-])?\./~1-1:1-12regex TRegex fwd: /^([+-])?\./
2412@@prettier.js~480734-480749:1-1printNumber
2339@@prettier.js~479777-479779:1-1align
2247@@prettier.js~175290-175290:28915-29610i.readInt
2253@@prettier.js~175290-175290:30105-31078i.readNumber
2260@@<builtin>~1-1:1-1parseInt
2267@@/[_n]/g~1-1:1-7regex TRegex fwd: /[_n]/g
2264@@/[^ \u000a\u000d\u0009]/~1-1:1-24regex TRegex fwd: /[^ \u000a\u000d\u0009]/
2107@@prettier.js~492176-492457:1-1printMemberChain
2113@@prettier.js~492260-492260:13-33:=>
2119@@<builtin>~1-1:1-1Array.prototype.reduce
2056@@prettier.js~175290-175290:2561-2648P
2041@@prettier.js~175290-175290:31509-31955i.readString
2040@@prettier.js~480509-480516:1-1isBitwiseOperator
2018@@prettier.js~480634-480694:1-1printString
2024@@prettier.js~493115-493120:1-1nodeStr
2021@@prettier.js~175290-175290:20558-20699i.lookahead
2008@@/\\([\s\S])|(['"])/g~1-1:1-20regex TRegex fwd: /\\([\s\S])|(['"])/g
1999@@<builtin>~1-1:1-1Array.prototype.sort
1991@@prettier.js~480696-480732:1-1makeString
1982@@prettier.js~493267-493267:5-59:=>
1931@@<builtin>~1-1:1-1Array.prototype.every
1937@@prettier.js~481879-481894:1-1printJsDocComment
1942@@<builtin>~1-1:1-1StringExtensions.trimStart
1938@@prettier.js~175290-175290:42387-42442i.parseFunctionStatement
1896@@prettier.js~492368-492370:3-3isFactory
1901@@/(^[A-Z])|^[_$]+$/~1-1:1-18regex TRegex fwd: /(^[A-Z])|^[_$]+$/
1762@@prettier.js~489815-489816:20-87:=>
1728@@prettier.js~193648-193650:5-5isObjectLike
1713@@prettier.js~493530-493535:1-1isNumericLiteral
1674@@prettier.js~489415-489428:67-7:=>
1679@@prettier.js~489404-489411:19-9:=>
1442@@<builtin>~1-1:1-1Object
1439@@prettier.js~175290-175290:134733-134939i.jsxParseIdentifier
1443@@prettier.js~175290-175290:134542-134710i.jsxReadWord
1446@@prettier.js~175290-175290:134966-135201i.jsxParseNamespacedName
1418@@prettier.js~175290-175290:24693-25055i.readToken_plus_min
1420@@prettier.js~175290-175290:131699-131830i.parseParenAndDistinguishExpression
1424@@prettier.js~175290-175290:74521-76132i.parseParenAndDistinguishExpression
1373@@prettier.js~175290-175290:132743-133376i.jsxReadToken
1374@@prettier.js~175290-175290:3587-3658e
1348@@prettier.js~187452-187458:5-5customDefaultsAssignIn
1308@@prettier.js~489761-489764:26-24maybeGroup
1312@@prettier.js~492499-492501:1-1conditionalExpressionChainContainsJSX
1315@@<builtin>~1-1:1-1Boolean
1319@@prettier.js~492534-492592:1-1getConditionalChainContents
1320@@prettier.js~193619-193622:5-5isObject
1290@@prettier.js~175290-175290:25860-26123i.readToken_question
1253@@<builtin>~1-1:1-1Map.prototype.get
1223@@prettier.js~175290-175290:73145-73312i.parseFunctionExpression
1213@@prettier.js~491541-491558:15-5:=>
1191@@prettier.js~498072-498076:33-3:=>
1166@@<builtin>~1-1:1-1Object.assign
1153@@prettier.js~188275-188280:5-5isPrototype
1156@@prettier.js~175290-175290:18622-18681i.isContextual
1151@@prettier.js~175290-175290:121630-121833i.forwardNoArrowParamsConversionAt
1154@@prettier.js~175290-175290:120643-120703c.alternate
1157@@prettier.js~175290-175290:121007-121593i.getArrowLikeExpressions
1160@@prettier.js~175290-175290:2467-2560x
1163@@prettier.js~175290-175290:120782-120979i.tryParseConditionalConsequent
1150@@prettier.js~492792-492792:23-57:=>
1153@@prettier.js~492595-492602:1-1isJSXWhitespaceExpression
1156@@prettier.js~492761-492770:31-3:=>
1159@@prettier.js~492621-492707:12-3:=>
1162@@prettier.js~492774-492774:23-70:=>
1133@@prettier.js~480288-480295:1-1hasNewlineInRange
1136@@prettier.js~489403-489412:22-7:=>
1128@@<builtin>~1-1:1-1Object.prototype.toString
1118@@prettier.js~193589-193592:5-5isLength
1120@@prettier.js~193208-193210:5-5isArrayLike
1083@@prettier.js~175290-175290:80878-81006i.parseObjPropValue
1085@@prettier.js~175290-175290:126446-126738i.parseObjPropValue
1088@@prettier.js~175290-175290:81028-81378i.parsePropertyName
1091@@prettier.js~175290-175290:80321-80856i.parseObjectProperty
1093@@prettier.js~175290-175290:79959-80297i.parseObjectMethod
1096@@prettier.js~175290-175290:126315-126424i.parsePropertyName
1099@@prettier.js~175290-175290:117692-117860i.flowParseVariance
1101@@prettier.js~491369-491386:1-1printPropertyKey
1104@@prettier.js~175290-175290:79499-79717i.isGetterOrSetterMethod
1107@@prettier.js~175290-175290:61312-61504i.checkPropClash
1082@@prettier.js~193060-193062:5-5eq
1079@@prettier.js~482854-482867:1-1isLineNext$1
1065@@prettier.js~493007-493014:11-13:=>
1037@@prettier.js~184511-184591:5-5baseClone
1039@@prettier.js~179536-179541:51-5cloneDeep
1039@@<builtin>~1-1:1-1Object.defineProperty
1025@@prettier.js~479792-479797:1-1conditionalGroup
1008@@prettier.js~193912-193923:5-5isPlainObject
990@@prettier.js~182348-182356:3-3apply
931@@/([ \u000a\u000d\u0009]+)/y~1-1:1-27regex TRegex fwd: /([ \u000a\u000d\u0009]+)/y
930@@/\#/g~1-1:1-5regex literal:indexOfString(#): /\#/g
927@@<builtin>~1-1:1-1Math.max
912@@prettier.js~184582-184589:33-7:anonymous
888@@prettier.js~175290-175290:135489-135890i.jsxParseAttributeValue
890@@prettier.js~175290-175290:136562-136875i.jsxParseAttribute
881@@<builtin>~1-1:1-1RegExp.prototype.get source
877@@prettier.js~491555-491555:32-69:=>
879@@prettier.js~493418-493447:1-1shouldHugType
881@@prettier.js~493544-493546:1-1isObjectType
814@@prettier.js~175290-175290:133395-133645i.jsxReadNewLine
816@@<builtin>~1-1:1-1String.fromCharCode
818@@prettier.js~492850-492879:20-3:=>
820@@prettier.js~175290-175290:77697-79472i.parseObj
804@@prettier.js~175290-175290:94381-94485updateContext
806@@prettier.js~175290-175290:131243-131321i.shouldParseArrow
808@@prettier.js~175290-175290:135225-135462i.jsxParseElementName
810@@prettier.js~175290-175290:94513-94700updateContext
809@@prettier.js~197356-197358:5-5identity
810@@prettier.js~188445-188461:14-7:anonymous
797@@<builtin>~1-1:1-1StringExtensions.trimEnd
799@@prettier.js~490273-490273:26-64:=>
780@@prettier.js~175290-175290:25075-25559i.readToken_lt_gt
731@@prettier.js~175290-175290:76211-76252i.parseArrow
733@@prettier.js~175290-175290:130689-131222i.parseArrow
735@@prettier.js~175290-175290:76153-76196i.shouldParseArrow
736@@prettier.js~175290-175290:136321-136540i.jsxParseExpressionContainer
729@@prettier.js~175290-175290:13129-13140updateContext
722@@<builtin>~1-1:1-1String.prototype.startsWith
723@@prettier.js~175290-175290:22320-22677i.skipLineComment
719@@prettier.js~175290-175290:83896-84046i.parseExprList
699@@prettier.js~185399-185412:5-5baseKeysIn
701@@prettier.js~195209-195211:5-5keysIn
702@@prettier.js~194547-194549:39-5assignInWith
704@@prettier.js~186657-186681:5-5copyObject
696@@prettier.js~175290-175290:2649-2900v
636@@prettier.js~175290-175290:23734-23912i.readToken_slash
607@@prettier.js~186732-186754:23-7:anonymous
602@@<builtin>~1-1:1-1Function
573@@prettier.js~483258-483260:5-5isIdentifierPartES6
559@@prettier.js~183074-183076:12-5:anonymous
538@@prettier.js~175290-175290:72734-72850i.parseBooleanLiteral
515@@prettier.js~188430-188432:5-5objectToString
516@@prettier.js~184960-184967:5-5baseGetTag
504@@prettier.js~492727-492905:1-1printJSXElement
505@@prettier.js~490206-490206:9-51:=>
507@@prettier.js~175290-175290:137583-138726i.jsxParseElementAt
508@@prettier.js~492467-492479:1-1isEmptyJSXElement
509@@prettier.js~175290-175290:136904-137293i.jsxParseOpeningElementAt
510@@prettier.js~492907-492935:1-1maybeWrapJSXElementInParens
486@@prettier.js~188177-188189:5-5isIterateeCall
487@@<builtin>~1-1:1-1Array.prototype.toString
485@@prettier.js~175290-175290:44713-44896i.parseWhileStatement
463@@<builtin>~1-1:1-1Array.prototype.shift
442@@/['\n\r\u2028\u2029\\]/g~1-1:1-24regex TRegex fwd: /['\n\r\u2028\u2029\\]/g
440@@/"/g~1-1:1-4regex literal:indexOfString("): /"/g
422@@prettier.js~493492-493503:13-3:=>
410@@prettier.js~496289-496290:68-1validationCondition
394@@prettier.js~196683-196706:36-7:anonymous
