1@@typescript.js~553614-553616:9-9token
4632@@typescript.js~542945-542960:5-5isLineBreak
4750@@typescript.js~543323-543323:26-57getStartPos
14398@@typescript.js~543286-543290:5-5isIdentifierPart
6960@@<builtin>~1-1:1-1Map.prototype.get
11119@@<builtin>~1-1:1-1Array.prototype.push
5073@@typescript.js~550301-550303:5-5isNodeKind
7656@@typescript.js~558946-558948:17-17nextJSDocToken
8984@@typescript.js~552635-552637:5-5visitNode
9469@@typescript.js~553617-553619:9-9nextToken
9953@@typescript.js~546159-546161:5-5isInJSFile
7337@@<builtin>~1-1:1-1Function.prototype.call
11878@@typescript.js~543327-543327:27-79getTokenText
15231@@typescript.js~553717-553723:9-9parseOptional
15788@@typescript.js~537857-537864:9-9assert
7127@@typescript.js~543330-543330:36-106hasPrecedingLineBreak
10583@@typescript.js~548112-548114:5-5getSelectedModifierFlags
11243@@typescript.js~548100-548102:5-5hasModifier
6986@@typescript.js~537762-537762:5-24noop
7321@@<builtin>~1-1:1-1Map.prototype.set
13541@@typescript.js~551034-551037:5-5hasJSDocNodes
12729@@typescript.js~548613-548615:5-5getCheckFlags
19033@@typescript.js~543280-543284:5-5isIdentifierStart
9029@@<builtin>~1-1:1-1Object.prototype.hasOwnProperty
11269@@typescript.js~553605-553607:9-9getNodePos
7695@@typescript.js~543328-543328:28-61getTokenValue
20390@@typescript.js~548116-548123:5-5getModifierFlags
8622@@typescript.js~537771-537771:5-38identity
13206@@typescript.js~548797-548799:5-5getObjectFlags
11085@@typescript.js~549633-549635:5-5isIdentifier
12992@@<builtin>~1-1:1-1Array.prototype.pop
8868@@<builtin>~1-1:1-1Array
25352@@typescript.js~553783-553796:9-9finishNode
11280@@typescript.js~552325-552329:5-5positionIsSynthesized
28121@@typescript.js~543771-543784:9-9getIdentifierToken
12504@@typescript.js~549791-549793:5-5isBindingElement
9072@@<builtin>~1-1:1-1Map
12848@@typescript.js~550005-550007:5-5isVariableDeclaration
18000@@typescript.js~569625-569628:9-9getMergedSymbol
17692@@typescript.js~550538-550545:5-5isBindingPattern
21410@@typescript.js~568722-568734:9-9isSelfReferenceLocation
25147@@typescript.js~542928-542943:5-5isWhiteSpaceSingleLine
33274@@typescript.js~553759-553765:9-9createNode
28880@@typescript.js~552638-552651:5-5visitNodes
26843@@typescript.js~549372-549377:5-5getNameOfDeclaration
10353@@typescript.js~542640-542642:5-5tokenIsIdentifierOrKeyword
31096@@typescript.js~565358-565373:9-9bindJSDoc
11866@@typescript.js~550179-550181:5-5isSourceFile
20108@@typescript.js~544909-544914:5-5nodeIsMissing
19448@@typescript.js~569629-569631:9-9getSymbolOfNode
9197@@typescript.js~543334-543334:28-61getTokenFlags
16098@@typescript.js~549832-549837:5-5skipPartiallyEmittedExpressions
15385@@typescript.js~537975-537977:5-5compareValues
57959@@typescript.js~544425-544484:9-9scanJSDocToken
17987@@typescript.js~537964-537970:5-5compareComparableValues
18786@@typescript.js~567263-567269:5-5getSymbolId
19188@@typescript.js~654348-654350:9-9IdentifierObject
14408@@typescript.js~544916-544918:5-5nodeIsPresent
12563@@typescript.js~550033-550035:5-5isModuleDeclaration
16884@@typescript.js~564075-564077:9-9bindEachChild
14063@@typescript.js~549651-549653:5-5isParameter
13025@@typescript.js~550280-550282:5-5isJSDocSignature
15460@@typescript.js~536524-536526:5-5createMap
13326@@typescript.js~549804-549806:5-5isPropertyAccessExpression
43302@@typescript.js~565305-565357:9-9bind
18525@@typescript.js~545032-545035:5-5getEmitFlags
22705@@typescript.js~558515-558521:21-21pushComment
22972@@typescript.js~547082-547086:5-5isDynamicName
21420@@typescript.js~544997-544999:5-5isJSDocTypeExpressionOrChild
34872@@typescript.js~654241-654247:9-9TokenOrIdentifierObject
18666@@typescript.js~553489-553496:9-9setContextFlag
21291@@typescript.js~553724-553729:9-9parseOptionalToken
10572@@typescript.js~543326-543326:26-57getTokenPos
44534@@typescript.js~549333-549370:5-5getNonAssignedNameOfDeclaration
26787@@typescript.js~568215-568220:9-9getSymbolLinks
16744@@typescript.js~618860-618862:9-9getNextPipelinePhase
25753@@typescript.js~549252-549254:5-5escapeLeadingUnderscores
19776@@typescript.js~567255-567261:5-5getNodeId
23796@@typescript.js~553813-553819:9-9internIdentifier
22513@@typescript.js~547077-547080:5-5hasDynamicName
23465@@typescript.js~569729-569731:9-9symbolIsValue
23161@@typescript.js~558328-558334:21-21pushComment
14048@@typescript.js~553568-553570:9-9inContext
31013@@typescript.js~553684-553699:9-9isIdentifier
14933@@typescript.js~555463-555467:9-9parseType
21539@@typescript.js~550726-550728:5-5isExpression
34380@@typescript.js~573337-573352:9-9getLateBoundSymbol
17512@@typescript.js~550416-550418:5-5isFunctionLike
34081@@typescript.js~554169-554215:9-9currentNode
14562@@typescript.js~555389-555391:9-9parseUnionTypeOrHigher
14726@@typescript.js~555386-555388:9-9parseIntersectionTypeOrHigher
23059@@typescript.js~550694-550707:5-5isUnaryExpressionKind
22960@@typescript.js~550362-550378:5-5isModifierKind
23431@@typescript.js~568221-568224:9-9getNodeLinks
17482@@typescript.js~563678-563681:9-9createSymbol
67115@@typescript.js~566226-566285:5-5computeTransformFlagsForNode
24326@@typescript.js~550730-550745:5-5isExpressionKind
27660@@typescript.js~536628-536638:5-5forEach
20434@@<builtin>~1-1:1-1%ForInIteratorPrototype%.next
15254@@typescript.js~544527-544529:9-9tryScan
15408@@typescript.js~553680-553682:9-9tryParse
14082@@typescript.js~550165-550167:5-5isShorthandPropertyAssignment
27797@@typescript.js~544485-544504:9-9speculationHelper
21205@@typescript.js~654299-654302:9-9SymbolObject
19422@@typescript.js~568225-568227:9-9isGlobalSourceFile
18973@@typescript.js~594617-594619:9-9checkGrammarDecoratorsAndModifiers
34686@@typescript.js~555372-555385:9-9parseUnionOrIntersectionType
22478@@typescript.js~537301-537308:5-5append
17971@@typescript.js~553839-553841:9-9parseIdentifier
30820@@typescript.js~550654-550688:5-5isLeftHandSideExpressionKind
38835@@typescript.js~654092-654099:9-9NodeObject
18878@@typescript.js~547134-547136:5-5getEscapedTextOfIdentifierOrLiteral
14834@@typescript.js~553506-553508:9-9setAwaitContext
14967@@typescript.js~553500-553502:9-9setYieldContext
33107@@typescript.js~564033-564049:9-9bindChildren
14374@@typescript.js~550161-550163:5-5isPropertyAssignment
36347@@typescript.js~618832-618859:9-9getPipelinePhase
21141@@typescript.js~594843-594849:9-9reportObviousModifierErrors
18752@@typescript.js~545732-545734:5-5isObjectLiteralMethod
22533@@typescript.js~554162-554168:9-9parseListElement
24701@@typescript.js~545093-545095:5-5isAmbientModule
18815@@typescript.js~544832-544837:5-5getSourceFileOfNode
24557@@typescript.js~550440-550454:5-5isFunctionLikeKind
36138@@typescript.js~568228-568246:9-9getSymbol
21703@@typescript.js~550425-550438:5-5isFunctionLikeDeclarationKind
71430@@typescript.js~566762-566991:5-5computeOther
34337@@typescript.js~553641-553667:9-9speculationHelper
15095@@typescript.js~580148-580150:9-9getWidenedType
21769@@typescript.js~547118-547128:5-5isPropertyNameLiteral
22932@@typescript.js~555392-555397:9-9isStartOfFunctionType
15397@@typescript.js~544524-544526:9-9lookAhead
15516@@typescript.js~553672-553674:9-9lookAhead
29838@@typescript.js~544605-544614:5-5createSymbolTable
21770@@typescript.js~553909-553911:9-9parseAnyContextualModifier
25078@@typescript.js~569791-569795:29-13:anonymous
30671@@typescript.js~553700-553716:9-9parseExpected
25493@@typescript.js~553509-553527:9-9doOutsideOfContext
25158@@typescript.js~553766-553772:9-9createNodeWithJSDoc
34308@@typescript.js~565149-565160:9-9checkStrictModeIdentifier
10255@@<builtin>~1-1:1-1String.prototype.lastIndexOf
15174@@typescript.js~550017-550019:5-5isClassDeclaration
9462@@<builtin>~1-1:1-1String.prototype.trim
43300@@typescript.js~553823-553838:9-9createIdentifier
17117@@typescript.js~549150-549152:5-5getCombinedModifierFlags
10137@@<builtin>~1-1:1-1Map.prototype.has
16111@@typescript.js~549672-549674:5-5isMethodDeclaration
15719@@typescript.js~550013-550015:5-5isFunctionDeclaration
39664@@typescript.js~573959-573986:9-9resolveStructuredTypeMembers
15982@@typescript.js~549668-549670:5-5isMethodSignature
16090@@typescript.js~550127-550129:5-5isJsxAttribute
43561@@typescript.js~566129-566163:9-9checkUnreachable
24577@@typescript.js~654339-654343:9-9TokenObject
160101@@typescript.js~543844-544253:9-9scan
17817@@typescript.js~547162-547167:5-5getRootDeclaration
27917@@typescript.js~547881-547885:5-5getEffectiveReturnTypeNode
16651@@typescript.js~590830-590832:9-9convertAutoToAny
35220@@typescript.js~590613-590636:9-9needCollisionCheckForIdentifier
21750@@typescript.js~553842-553844:9-9parseIdentifierName
45884@@typescript.js~564826-564895:9-9getContainerFlags
23987@@typescript.js~572196-572199:9-9getTypeOfVariableOrParameterOrProperty
22893@@typescript.js~553734-553738:9-9parseTokenNode
30131@@typescript.js~569783-569788:9-9isReservedMemberName
26505@@typescript.js~555361-555371:9-9parseTypeOperatorOrHigher
32878@@typescript.js~548125-548137:5-5getModifierFlagsNoCache
19299@@typescript.js~545405-545407:5-5isExternalOrCommonJsModule
13443@@typescript.js~550244-550246:5-5isJSDocParameterTag
112215@@typescript.js~565395-565607:9-9bindWorker
25314@@typescript.js~546528-546542:5-5hasQuestionToken
30503@@typescript.js~547028-547051:5-5getFunctionFlags
16840@@typescript.js~544745-544747:5-5getFullWidth
22323@@typescript.js~571564-571568:9-9popTypeResolution
18370@@typescript.js~571796-571799:9-9addOptionality
39533@@typescript.js~574319-574331:9-9getApparentType
24776@@typescript.js~547538-547547:9-9write
18734@@typescript.js~572161-572163:9-9getWidenedTypeForVariableLikeDeclaration
18856@@typescript.js~550268-550270:5-5isJSDocPropertyLikeTag
17595@@typescript.js~550473-550475:5-5isClassLike
22570@@typescript.js~544665-544677:5-5findAncestor
