1@@typescript.js~553614-553616:9-9token
2376@@typescript.js~543323-543323:26-57getStartPos
3480@@<builtin>~1-1:1-1Map.prototype.get
13895@@typescript.js~542945-542960:5-5isLineBreak
19197@@typescript.js~543286-543290:5-5isIdentifierPart
4228@@typescript.js~550301-550303:5-5isNodeKind
4003@@<builtin>~1-1:1-1Function.prototype.call
15566@@<builtin>~1-1:1-1Array.prototype.push
8749@@typescript.js~558946-558948:17-17nextJSDocToken
9469@@typescript.js~553617-553619:9-9nextToken
11230@@typescript.js~552635-552637:5-5visitNode
10948@@typescript.js~546159-546161:5-5isInJSFile
5702@@typescript.js~543330-543330:36-106hasPrecedingLineBreak
5045@@typescript.js~537762-537762:5-24noop
5395@@<builtin>~1-1:1-1Map.prototype.set
14848@@typescript.js~543327-543327:27-79getTokenText
4925@@typescript.js~543328-543328:28-61getTokenValue
4284@@<builtin>~1-1:1-1Map
5149@@<builtin>~1-1:1-1Array
7459@@<builtin>~1-1:1-1Object.prototype.hasOwnProperty
23431@@typescript.js~553717-553723:9-9parseOptional
6707@@typescript.js~537771-537771:5-38identity
14551@@typescript.js~548112-548114:5-5getSelectedModifierFlags
15211@@typescript.js~548100-548102:5-5hasModifier
8204@@typescript.js~552325-552329:5-5positionIsSynthesized
9556@@typescript.js~549633-549635:5-5isIdentifier
15760@@typescript.js~548613-548615:5-5getCheckFlags
12677@@typescript.js~553605-553607:9-9getNodePos
10004@@typescript.js~549791-549793:5-5isBindingElement
19634@@typescript.js~551034-551037:5-5hasJSDocNodes
10418@@typescript.js~550005-550007:5-5isVariableDeclaration
34957@@typescript.js~537857-537864:9-9assert
13858@@<builtin>~1-1:1-1Array.prototype.pop
6070@@typescript.js~543334-543334:28-61getTokenFlags
16035@@typescript.js~548797-548799:5-5getObjectFlags
8053@@typescript.js~542640-542642:5-5tokenIsIdentifierOrKeyword
31145@@typescript.js~543280-543284:5-5isIdentifierStart
5433@@typescript.js~543326-543326:26-57getTokenPos
9594@@typescript.js~550179-550181:5-5isSourceFile
18474@@typescript.js~569625-569628:9-9getMergedSymbol
18146@@typescript.js~550538-550545:5-5isBindingPattern
8881@@typescript.js~550033-550035:5-5isModuleDeclaration
8969@@typescript.js~550280-550282:5-5isJSDocSignature
9096@@typescript.js~549804-549806:5-5isPropertyAccessExpression
34506@@typescript.js~548116-548123:5-5getModifierFlags
10547@@typescript.js~549651-549653:5-5isParameter
13610@@typescript.js~537975-537977:5-5compareValues
11880@@typescript.js~544916-544918:5-5nodeIsPresent
25692@@typescript.js~568722-568734:9-9isSelfReferenceLocation
15466@@typescript.js~549832-549837:5-5skipPartiallyEmittedExpressions
12468@@typescript.js~536524-536526:5-5createMap
40404@@typescript.js~553783-553796:9-9finishNode
8909@@typescript.js~553568-553570:9-9inContext
17654@@typescript.js~537964-537970:5-5compareComparableValues
15453@@typescript.js~564075-564077:9-9bindEachChild
18786@@typescript.js~567263-567269:5-5getSymbolId
22226@@typescript.js~569629-569631:9-9getSymbolOfNode
34959@@typescript.js~542928-542943:5-5isWhiteSpaceSingleLine
47970@@typescript.js~543771-543784:9-9getIdentifierToken
16815@@typescript.js~545032-545035:5-5getEmitFlags
25135@@typescript.js~544909-544914:5-5nodeIsMissing
