0@@typescript.js~553614-553616:9-9token
4799@@typescript.js~543286-543290:5-5isIdentifierPart
9263@@typescript.js~542945-542960:5-5isLineBreak
7124@@typescript.js~543323-543323:26-57getStartPos
8895@@<builtin>~1-1:1-1Array.prototype.push
8698@@<builtin>~1-1:1-1Map.prototype.get
7029@@typescript.js~553717-553723:9-9parseOptional
7893@@typescript.js~537857-537864:9-9assert
8983@@typescript.js~552635-552637:5-5visitNode
9842@@typescript.js~558946-558948:17-17nextJSDocToken
10935@@typescript.js~544425-544484:9-9scanJSDocToken
11586@@typescript.js~543844-544253:9-9scan
12624@@typescript.js~553617-553619:9-9nextToken
12938@@typescript.js~546159-546161:5-5isInJSFile
13857@@typescript.js~543327-543327:27-79getTokenText
12977@@typescript.js~543280-543284:5-5isIdentifierStart
13527@@typescript.js~550301-550303:5-5isNodeKind
14060@@typescript.js~543771-543784:9-9getIdentifierToken
14260@@typescript.js~553783-553796:9-9finishNode
15052@@typescript.js~553759-553765:9-9createNode
15684@@typescript.js~548116-548123:5-5getModifierFlags
14836@@typescript.js~566226-566285:5-5computeTransformFlagsForNode
14894@@typescript.js~551034-551037:5-5hasJSDocNodes
15561@@typescript.js~565305-565357:9-9bind
16224@@typescript.js~565358-565373:9-9bindJSDoc
16900@@typescript.js~565395-565607:9-9bindWorker
17462@@typescript.js~552638-552651:5-5visitNodes
18007@@<builtin>~1-1:1-1Function.prototype.call
18518@@typescript.js~548112-548114:5-5getSelectedModifierFlags
19178@@typescript.js~548100-548102:5-5hasModifier
18399@@typescript.js~542928-542943:5-5isWhiteSpaceSingleLine
18911@@typescript.js~549333-549370:5-5getNonAssignedNameOfDeclaration
19521@@typescript.js~549372-549377:5-5getNameOfDeclaration
20001@@typescript.js~548613-548615:5-5getCheckFlags
19429@@typescript.js~566762-566991:5-5computeOther
18733@@typescript.js~568722-568734:9-9isSelfReferenceLocation
18194@@typescript.js~654241-654247:9-9TokenOrIdentifierObject
17577@@typescript.js~543330-543330:36-106hasPrecedingLineBreak
17999@@typescript.js~569625-569628:9-9getMergedSymbol
18392@@typescript.js~548797-548799:5-5getObjectFlags
18779@@typescript.js~553605-553607:9-9getNodePos
18598@@typescript.js~550538-550545:5-5isBindingPattern
18188@@<builtin>~1-1:1-1Array.prototype.pop
18012@@typescript.js~544909-544914:5-5nodeIsMissing
17589@@typescript.js~573337-573352:9-9getLateBoundSymbol
17859@@typescript.js~569629-569631:9-9getSymbolOfNode
18109@@typescript.js~552672-553106:5-5forEachChild
18449@@<builtin>~1-1:1-1Object.prototype.hasOwnProperty
18626@@typescript.js~537762-537762:5-24noop
18976@@typescript.js~554169-554215:9-9currentNode
