0@@babylon.js~121345-121347:18-3match
15810@@babylon.js~121419-121424:30-3fullCharCodeAtPos
23180@@babylon.js~120772-120785:1-1isIdentifierChar
33821@@babylon.js~120970-120972:1-1last
35630@@babylon.js~121335-121342:16-3eat
43270@@babylon.js~121230-121232:24-3curPosition
51924@@babylon.js~120890-120893:16-1Position
34439@@<builtin>~1-1:1-1Array.prototype.push
35983@@babylon.js~121381-121383:23-3curContext
38190@@babylon.js~120759-120770:1-1isIdentifierStart
42372@@<builtin>~1-1:1-1Array.prototype.indexOf
46380@@babylon.js~120705-120707:10-3:anonymous
50547@@babylon.js~121387-121405:22-3nextToken
54759@@babylon.js~121537-121544:24-3finishToken
58966@@babylon.js~121322-121332:17-3next
63147@@babylon.js~122482-122493:26-3updateContext
67059@@babylon.js~121475-121531:22-3skipSpace
71120@@babylon.js~121407-121417:22-3readToken
74105@@babylon.js~120894-120898:22-1SourceLocation
76045@@babylon.js~122627-122634:3-3Node
73764@@<builtin>~1-1:1-1Array.prototype.pop
68312@@<builtin>~1-1:1-1String.prototype.slice
68745@@babylon.js~122689-122696:26-3finishNodeAt
71869@@babylon.js~120991-121147:27-3processComment
74975@@babylon.js~122684-122686:24-3finishNode
76071@@babylon.js~122667-122670:23-3startNode
74677@@<builtin>~1-1:1-1Function.prototype.call
67598@@babylon.js~121746-121933:29-3getTokenFromCode
47737@@babylon.js~121350-121352:22-3isKeyword$$1
48836@@babylon.js~122394-122434:22-3readWord1
50406@@babylon.js~122438-122451:21-3readWord
48244@@babylon.js~123384-123479:27-3parseSubscript
42353@@babylon.js~124437-124458:32-3parseIdentifierName
43677@@babylon.js~124429-124435:28-3parseIdentifier
44431@@babylon.js~120836-120849:28-1updateContext
43472@@babylon.js~124460-124472:30-3checkReservedWord
44714@@babylon.js~120930-120936:27-3isReservedWord
44664@@babylon.js~123258-123294:24-3parseExprOp
41817@@babylon.js~123297-123350:28-3parseMaybeUnary
41445@@babylon.js~123554-123719:26-3parseExprAtom
42231@@<builtin>~1-1:1-1RegExp.prototype.exec
43245@@babylon.js~123353-123368:32-3parseExprSubscripts
44217@@babylon.js~123370-123380:28-3parseSubscripts
41674@@babylon.js~122856-122858:39-3shouldAllowYieldIdentifier
42040@@babylon.js~122672-122675:25-3startNodeAt
41134@@babylon.js~121238-121248:31-5:anonymous
41257@@babylon.js~123206-123218:34-3parseMaybeConditional
42154@@babylon.js~123137-123203:29-3parseMaybeAssign
43051@@babylon.js~123236-123251:25-3parseExprOps
43802@@babylon.js~120791-120793:1-1isNewLine
44570@@babylon.js~123220-123233:29-3parseConditional
43602@@<builtin>~1-1:1-1RegExp.prototype.test
44303@@/\r\n?|\n|\u2028|\u2029/~1-1:1-24regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/
39308@@babylon.js~122561-122563:31-3canInsertSemicolon
38702@@babylon.js~122565-122567:34-3hasPrecedingLineBreak
39318@@babylon.js~122582-122584:19-3expect
29197@@babylon.js~120818-120834:59-1updateContext
26052@@babylon.js~124573-124579:27-3parseStatement
26509@@babylon.js~124581-124699:34-3parseStatementContent
22336@@babylon.js~121935-121939:21-3finishOp
22597@@babylon.js~120938-120940:22-3hasPlugin
22050@@babylon.js~122510-122514:21-3addExtra
21985@@babylon.js~123114-123133:28-3parseExpression
21760@@babylon.js~120861-120865:30-1updateContext
20330@@babylon.js~123728-123742:34-3parseMaybePrivateName
19989@@babylon.js~122570-122572:29-3isLineTerminator
19867@@babylon.js~122955-123025:22-3checkLVal
19640@@babylon.js~123923-123926:27-3parseParenItem
19187@@babylon.js~121554-121572:26-3readToken_dot
18519@@babylon.js~124408-124424:30-3parseExprListItem
18293@@babylon.js~121709-121726:30-3readToken_eq_excl
17830@@babylon.js~122576-122578:22-3semicolon
14667@@babylon.js~122860-122862:35-3parseBindingIdentifier
13517@@babylon.js~122837-122839:29-3toReferencedList
13586@@babylon.js~122865-122885:29-3parseBindingAtom
13276@@babylon.js~122942-122951:30-3parseMaybeDefault
12938@@babylon.js~120851-120854:30-1updateContext
13108@@babylon.js~122453-122480:25-3braceIsBlock
13165@@babylon.js~123485-123499:33-3finishCallExpression
13334@@babylon.js~123501-123532:41-3parseCallExpressionArguments
13501@@babylon.js~123481-123483:28-3atPossibleAsync
12264@@babylon.js~125124-125159:40-3parseBlockOrModuleBlockBody
12416@@babylon.js~125117-125121:27-3parseBlockBody
12534@@babylon.js~125106-125111:23-3parseBlock
11985@@babylon.js~125097-125101:37-3parseExpressionStatement
11689@@/\r\n?|\n|\u2028|\u2029/g~1-1:1-25regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/g
11827@@/\r\n?|\n|\u2028|\u2029/g~1-1:1-25regex DFA traceFinder: /\r\n?|\n|\u2028|\u2029/g
11628@@babylon.js~123796-123805:25-3parseLiteral
10082@@babylon.js~120985-120989:23-3addComment
10196@@babylon.js~121426-121440:24-3pushComment
9628@@babylon.js~122726-122788:25-3toAssignable
8627@@babylon.js~125231-125234:25-3parseVarHead
8610@@babylon.js~121459-121471:28-3skipLineComment
8138@@babylon.js~122937-122939:41-3parseAssignableListItemTypes
8222@@babylon.js~122925-122935:36-3parseAssignableListItem
7612@@babylon.js~123807-123812:33-3parseParenExpression
7536@@babylon.js~122181-122210:23-3readString
7256@@babylon.js~124907-124913:29-3parseIfStatement
6786@@babylon.js~128895-128917:30-7updateContext
6831@@babylon.js~128864-128893:26-7readToken
6889@@<builtin>~1-1:1-1Object.create
6587@@babylon.js~121612-121639:31-3readToken_pipe_amp
6308@@babylon.js~124298-124310:25-3isStrictBody
6370@@babylon.js~124319-124348:30-3parseFunctionBody
6432@@babylon.js~124350-124383:39-3checkFunctionNameAndParams
6493@@babylon.js~124244-124249:25-3initFunction
6489@@babylon.js~125200-125229:21-3parseVar
6442@@<builtin>~1-1:1-1RegExp.prototype.get global
6495@@<builtin>~1-1:1-1RegExp.prototype.[Symbol.replace]
6555@@<builtin>~1-1:1-1String.prototype.replace
6615@@<builtin>~1-1:1-1RegExp.prototype.get unicode
6656@@babylon.js~125113-125115:29-3isValidDirective
6313@@babylon.js~124312-124316:39-3parseFunctionBodyAndFinish
6369@@babylon.js~125282-125290:32-3parseFunctionParams
6425@@babylon.js~122887-122923:29-3parseBindingList
6438@@babylon.js~125027-125032:30-3parseVarStatement
6341@@babylon.js~124915-124932:33-3parseReturnStatement
6160@@babylon.js~125238-125280:26-3parseFunction
6212@@babylon.js~120870-120876:33-1updateContext
5833@@babylon.js~121996-122045:20-3readInt
5830@@/[_n]/g~1-1:1-7regex TRegex fwd: /[_n]/g
5879@@babylon.js~122080-122150:23-3readNumber
5927@@<builtin>~1-1:1-1parseInt
5163@@babylon.js~122541-122543:25-3isContextual
5115@@babylon.js~121652-121674:31-3readToken_plus_min
4935@@babylon.js~124221-124241:30-3parsePropertyName
4652@@babylon.js~124214-124219:30-3parseObjPropValue
4689@@babylon.js~123074-123087:27-3checkPropClash
4726@@babylon.js~124160-124184:30-3parseObjectMethod
4618@@babylon.js~124135-124142:35-3isGetterOrSetterMethod
4654@@babylon.js~124186-124212:32-3parseObjectProperty
4283@@babylon.js~123744-123753:36-3parseFunctionExpression
3917@@<builtin>~1-1:1-1Array
3343@@<builtin>~1-1:1-1Object.keys
3359@@babylon.js~123814-123911:47-3parseParenAndDistinguishExpression
3346@@<builtin>~1-1:1-1Array.isArray
3312@@<builtin>~1-1:1-1Array.prototype.forEach
3000@@<builtin>~1-1:1-1Array.prototype.slice
2895@@babylon.js~121442-121457:29-3skipBlockComment
2916@@<builtin>~1-1:1-1String.prototype.indexOf
2899@@babylon.js~121189-121189:3-21State
2864@@babylon.js~121234-121250:18-3clone
2884@@babylon.js~121355-121364:22-3lookahead
2889@@babylon.js~122643-122649:31-5:anonymous
2873@@babylon.js~124902-124905:35-3parseFunctionStatement
2851@@babylon.js~123721-123726:32-3parseBooleanLiteral
2729@@babylon.js~121728-121744:31-3readToken_question
2733@@babylon.js~124011-124133:21-3parseObj
2569@@babylon.js~122213-122280:26-3readTmplToken
2587@@babylon.js~120812-120814:45-3template
2302@@babylon.js~124390-124406:26-3parseExprList
2205@@babylon.js~123913-123915:29-3shouldParseArrow
2162@@babylon.js~121676-121707:28-3readToken_lt_gt
2099@@babylon.js~128854-128862:30-7parseExprAtom
2088@@babylon.js~123917-123921:23-3parseArrow
1985@@babylon.js~120867-120868:30-1updateContext
1959@@<builtin>~1-1:1-1%ForInIteratorPrototype%.next
1788@@<builtin>~1-1:1-1Object.prototype.hasOwnProperty
1635@@babylon.js~124839-124900:30-3parseForStatement
1463@@babylon.js~120878-120886:33-1updateContext
1389@@/\r\n?/g~1-1:1-8regex TRegex fwd: /\r\n?/g
1397@@babylon.js~123971-123990:33-3parseTemplateElement
1279@@babylon.js~184362-184368:5-5assignValue
1179@@babylon.js~184441-184452:5-5baseAssignValue
1127@@babylon.js~125164-125174:21-3parseFor
983@@babylon.js~128425-128427:1-1isFragment
910@@babylon.js~124272-124292:33-3parseArrowExpression
915@@babylon.js~124294-124296:39-3setArrowFunctionParameters
921@@babylon.js~122802-122834:29-3toAssignableList
905@@babylon.js~121574-121589:28-3readToken_slash
859@@babylon.js~125034-125041:32-3parseWhileStatement
819@@<builtin>~1-1:1-1String.fromCharCode
821@@babylon.js~193648-193650:5-5isObjectLike
796@@babylon.js~123992-124008:26-3parseTemplate
727@@babylon.js~122283-122370:28-3readEscapedChar
714@@babylon.js~120856-120859:36-1updateContext
711@@babylon.js~122638-122651:20-3__clone
701@@<builtin>~1-1:1-1String
701@@<builtin>~1-1:1-1Object
702@@babylon.js~128617-128630:35-7jsxParseIdentifier
706@@babylon.js~128604-128614:28-7jsxReadWord
710@@babylon.js~128633-128642:39-7jsxParseNamespacedName
