0@@babylon.js~121345-121347:18-3match
103@@babylon.js~122716-122718:3-3LValParser
92@@babylon.js~192995-192998:5-5cloneDeepWith
19@@babylon.js~197631-197633:5-5noop
105@@babylon.js~123063-123065:3-3ExpressionParser
107@@babylon.js~333503-333504:25-38:=>
105@@babylon.js~124533-124535:3-3StatementParser
138@@babylon.js~196740-196743:28-7result
86@@babylon.js~185240-185242:5-5baseIsMap
87@@babylon.js~185332-185334:5-5baseIsSet
107@@babylon.js~130855-130858:1-1getParser
107@@babylon.js~125983-125992:1-1pluginsMap
26@@<function>~1-4:1-2:program
324@@babylon.js~124981-124991:32-3parseThrowStatement
142@@babylon.js~193467-193474:5-5isError
366@@babylon.js~186732-186754:23-7:anonymous
122@@babylon.js~125617-125619:28-3parseClassSuper
1166@@babylon.js~122283-122370:28-3readEscapedChar
431@@babylon.js~186657-186681:5-5copyObject
90@@babylon.js~183957-183962:5-5listCacheGet
41@@babylon.js~191837-191839:25-5now
113@@babylon.js~182388-182398:3-3arrayEach
72@@babylon.js~180416-180420:23-7:anonymous
146@@babylon.js~186121-186135:5-5baseToString
482@@babylon.js~124782-124813:40-3parseBreakContinueStatement
147@@babylon.js~182510-182519:3-3arrayMap
148@@babylon.js~180825-180828:7-7interpolate
719@@babylon.js~184511-184591:5-5baseClone
116@@babylon.js~125973-125978:18-3parse
93@@babylon.js~184378-184386:5-5assocIndexOf
232@@babylon.js~185379-185390:5-5baseKeys
223@@babylon.js~128755-128766:41-7jsxParseClosingElementAt
141@@babylon.js~124707-124715:27-3takeDecorators
12@@<builtin>~1-1:1-1Math.sqrt
12@@<builtin>~1-1:1-1Date.prototype.valueOf
186@@babylon.js~188199-188210:5-5isKey
131@@babylon.js~125605-125615:25-3parseClassId
96@@babylon.js~128844-128849:32-7jsxParseElement
64@@babylon.js~188064-188068:5-5initCloneObject
64@@babylon.js~184948-184951:5-5baseGetAllKeys
12@@<builtin>~1-1:1-1Math.pow
12@@<builtin>~1-1:1-1Date
790@@babylon.js~125402-125527:41-3parseClassMemberWithIsStatic
250@@babylon.js~196683-196706:36-7:anonymous
65@@babylon.js~187908-187916:54-5getSymbols
190@@babylon.js~121368-121379:22-3setStrict
136@@babylon.js~125294-125301:23-3parseClass
334@@babylon.js~128734-128752:41-7jsxParseOpeningElementAt
194@@babylon.js~188016-188036:5-5hasPath
21@@<builtin>~1-1:1-1String.prototype.substr
123@@babylon.js~121307-121317:3-3Tokenizer
21@@<builtin>~1-1:1-1String.prototype.match
63@@babylon.js~183561-183572:14-7:anonymous
21@@/^[0-7]+/~1-1:1-9regex TRegex fwd: /^[0-7]+/
42@@babylon.js~183917-183920:5-5listCacheClear
68@@babylon.js~182529-182538:3-3arrayPush
45@@babylon.js~180552-180554:25-9:anonymous
64@@babylon.js~185355-185370:5-5baseIteratee
147@@babylon.js~121591-121610:34-3readToken_mult_modulo
24@@<builtin>~1-1:1-1parseFloat
129@@babylon.js~130823-130845:1-1parse
431@@babylon.js~124993-125025:30-3parseTryStatement
11@@<function>~1-7:1-2:program
9@@<builtin>~1-1:1-1Console.log
26@@babylon.js~184886-184888:5-5baseForOwn
109@@babylon.js~179736-179747:25-7:anonymous
262@@babylon.js~128525-128553:30-7jsxReadString
39@@babylon.js~130869-130871:46-3pluginList
70@@babylon.js~182451-182464:3-3arrayFilter
143@@babylon.js~194471-194481:33-5assign
102@@babylon.js~179456-179464:5-5Event
133@@babylon.js~124544-124551:26-3parseTopLevel
40@@babylon.js~128453-128455:7-7_class
67@@babylon.js~187820-187824:5-5getIteratee
27@@babylon.js~194889-194891:5-5forOwn
133@@babylon.js~120388-120396:1-1getOptions
45@@babylon.js~184171-184174:5-5Stack
38@@babylon.js~125054-125057:32-3parseEmptyStatement
218@@babylon.js~180507-180545:31-9:anonymous
109@@babylon.js~184241-184255:5-5stackSet
369@@babylon.js~128770-128841:34-7jsxParseElementAt
46@@babylon.js~183899-183908:5-5ListCache
119@@babylon.js~186567-186589:5-5composeArgs
14@@babylon.js~333502-333506:3-3fn
42@@<builtin>~1-1:1-1Array.prototype.filter
23@@<builtin>~1-1:1-1RegExp.prototype.[Symbol.match]
7@@<builtin>~1-1:1-1Math.round
40@@babylon.js~121291-121298:1-1codePointToString
37@@babylon.js~182993-182995:3-3escapeStringChar
14@@<builtin>~1-1:1-1Date.prototype.[Symbol.toPrimitive]
28@@babylon.js~191217-191220:5-5forEach
5@@<builtin>~1-1:1-1String.prototype.toString
14@@babylon.js~180945-180945:21-71varOf
38@@babylon.js~188045-188055:5-5initCloneArray
40@@babylon.js~122373-122387:24-3readHexChar
140@@babylon.js~125953-125969:3-3Parser
110@@babylon.js~124554-124565:28-3stmtToDirective
5@@<function>~1-8:1-2:program
14@@babylon.js~125733-125735:34-3shouldParseExportStar
24@@babylon.js~180255-180260:35-9:anonymous
7@@babylon.js~179611-179613:32-7:anonymous
126@@babylon.js~187049-187091:7-7wrapper
90@@babylon.js~122047-122077:28-3readRadixNumber
161@@babylon.js~125317-125366:27-3parseClassBody
15@@babylon.js~124701-124705:36-3assertModuleNodeAllowed
29@@babylon.js~186794-186807:14-7:anonymous
189@@babylon.js~196646-196752:5-5template
2@@<builtin>~1-1:1-1Number.prototype.toFixed
15@@<builtin>~1-1:1-1Array.prototype.map
42@@babylon.js~122153-122179:26-3readCodePoint
2@@lodash.templateSources[22]~1-13:1-2:program
2@@lodash.templateSources[69]~1-13:1-2:program
2@@lodash.templateSources[93]~1-13:1-2:program
3@@lodash.templateSources[68]~1-13:1-2:program
3@@lodash.templateSources[87]~1-21:1-2:program
3@@lodash.templateSources[61]~1-15:1-2:program
3@@lodash.templateSources[86]~1-13:1-2:program
3@@lodash.templateSources[80]~1-13:1-2:program
3@@lodash.templateSources[81]~1-13:1-2:program
3@@lodash.templateSources[57]~1-13:1-2:program
3@@lodash.templateSources[42]~1-13:1-2:program
3@@lodash.templateSources[59]~1-13:1-2:program
3@@lodash.templateSources[27]~1-13:1-2:program
3@@lodash.templateSources[37]~1-13:1-2:program
3@@lodash.templateSources[63]~1-15:1-2:program
3@@lodash.templateSources[36]~1-13:1-2:program
3@@lodash.templateSources[91]~1-13:1-2:program
3@@lodash.templateSources[25]~1-13:1-2:program
3@@lodash.templateSources[38]~1-13:1-2:program
3@@lodash.templateSources[39]~1-15:1-2:program
3@@lodash.templateSources[31]~1-13:1-2:program
3@@lodash.templateSources[51]~1-13:1-2:program
3@@lodash.templateSources[53]~1-13:1-2:program
3@@lodash.templateSources[54]~1-21:1-2:program
3@@lodash.templateSources[62]~1-13:1-2:program
3@@lodash.templateSources[32]~1-21:1-2:program
3@@lodash.templateSources[67]~1-13:1-2:program
3@@lodash.templateSources[73]~1-13:1-2:program
3@@lodash.templateSources[88]~1-13:1-2:program
3@@lodash.templateSources[92]~1-13:1-2:program
3@@lodash.templateSources[71]~1-13:1-2:program
3@@lodash.templateSources[95]~1-13:1-2:program
3@@lodash.templateSources[43]~1-25:1-2:program
3@@lodash.templateSources[40]~1-13:1-2:program
3@@lodash.templateSources[89]~1-13:1-2:program
3@@lodash.templateSources[46]~1-13:1-2:program
3@@lodash.templateSources[29]~1-13:1-2:program
3@@lodash.templateSources[30]~1-15:1-2:program
3@@lodash.templateSources[82]~1-13:1-2:program
3@@lodash.templateSources[90]~1-13:1-2:program
3@@lodash.templateSources[23]~1-13:1-2:program
6@@<builtin>~1-1:1-1Array.prototype.shift
3@@lodash.templateSources[55]~1-13:1-2:program
3@@lodash.templateSources[24]~1-13:1-2:program
3@@lodash.templateSources[52]~1-15:1-2:program
3@@lodash.templateSources[49]~1-13:1-2:program
3@@lodash.templateSources[98]~1-21:1-2:program
3@@lodash.templateSources[56]~1-13:1-2:program
3@@lodash.templateSources[28]~1-15:1-2:program
3@@lodash.templateSources[66]~1-13:1-2:program
3@@lodash.templateSources[85]~1-15:1-2:program
3@@lodash.templateSources[75]~1-13:1-2:program
3@@lodash.templateSources[48]~1-13:1-2:program
3@@lodash.templateSources[94]~1-15:1-2:program
3@@lodash.templateSources[44]~1-13:1-2:program
3@@lodash.templateSources[45]~1-13:1-2:program
17@@babylon.js~125819-125825:34-3checkDuplicateExports
3@@lodash.templateSources[50]~1-15:1-2:program
3@@lodash.templateSources[41]~1-15:1-2:program
3@@lodash.templateSources[77]~1-13:1-2:program
3@@lodash.templateSources[84]~1-13:1-2:program
3@@lodash.templateSources[83]~1-15:1-2:program
3@@lodash.templateSources[74]~1-15:1-2:program
3@@lodash.templateSources[47]~1-13:1-2:program
3@@lodash.templateSources[26]~1-13:1-2:program
3@@lodash.templateSources[96]~1-15:1-2:program
3@@lodash.templateSources[58]~1-13:1-2:program
3@@lodash.templateSources[35]~1-13:1-2:program
3@@lodash.templateSources[79]~1-13:1-2:program
3@@lodash.templateSources[70]~1-13:1-2:program
3@@lodash.templateSources[64]~1-13:1-2:program
3@@lodash.templateSources[76]~1-25:1-2:program
3@@lodash.templateSources[72]~1-15:1-2:program
3@@lodash.templateSources[78]~1-13:1-2:program
3@@lodash.templateSources[97]~1-13:1-2:program
3@@lodash.templateSources[60]~1-13:1-2:program
3@@lodash.templateSources[65]~1-21:1-2:program
3@@lodash.templateSources[34]~1-13:1-2:program
3@@lodash.templateSources[33]~1-13:1-2:program
177@@babylon.js~121193-121227:17-3init
9@@babylon.js~179610-179614:5-5getMean
3@@lodash.templateSources[66]~1-13:2-1anonymous
3@@lodash.templateSources[38]~1-13:2-1anonymous
3@@lodash.templateSources[85]~1-15:2-1anonymous
3@@lodash.templateSources[68]~1-13:2-1anonymous
3@@lodash.templateSources[26]~1-13:2-1anonymous
3@@lodash.templateSources[33]~1-13:2-1anonymous
3@@lodash.templateSources[34]~1-13:2-1anonymous
3@@lodash.templateSources[53]~1-13:2-1anonymous
3@@lodash.templateSources[84]~1-13:2-1anonymous
3@@lodash.templateSources[63]~1-15:2-1anonymous
3@@lodash.templateSources[80]~1-13:2-1anonymous
3@@lodash.templateSources[58]~1-13:2-1anonymous
3@@lodash.templateSources[52]~1-15:2-1anonymous
3@@lodash.templateSources[27]~1-13:2-1anonymous
3@@lodash.templateSources[79]~1-13:2-1anonymous
3@@lodash.templateSources[94]~1-15:2-1anonymous
3@@lodash.templateSources[72]~1-15:2-1anonymous
3@@lodash.templateSources[37]~1-13:2-1anonymous
3@@lodash.templateSources[96]~1-15:2-1anonymous
3@@lodash.templateSources[71]~1-13:2-1anonymous
3@@lodash.templateSources[59]~1-13:2-1anonymous
3@@lodash.templateSources[67]~1-13:2-1anonymous
3@@lodash.templateSources[86]~1-13:2-1anonymous
3@@lodash.templateSources[61]~1-15:2-1anonymous
3@@lodash.templateSources[45]~1-13:2-1anonymous
3@@lodash.templateSources[47]~1-13:2-1anonymous
3@@lodash.templateSources[65]~1-21:2-1anonymous
3@@lodash.templateSources[55]~1-13:2-1anonymous
3@@lodash.templateSources[91]~1-13:2-1anonymous
3@@lodash.templateSources[97]~1-13:2-1anonymous
3@@lodash.templateSources[69]~1-13:2-1anonymous
3@@lodash.templateSources[22]~1-13:2-1anonymous
3@@lodash.templateSources[83]~1-15:2-1anonymous
3@@lodash.templateSources[40]~1-13:2-1anonymous
3@@lodash.templateSources[29]~1-13:2-1anonymous
3@@lodash.templateSources[82]~1-13:2-1anonymous
3@@lodash.templateSources[62]~1-13:2-1anonymous
3@@lodash.templateSources[93]~1-13:2-1anonymous
3@@lodash.templateSources[57]~1-13:2-1anonymous
3@@lodash.templateSources[32]~1-21:2-1anonymous
3@@lodash.templateSources[54]~1-21:2-1anonymous
3@@lodash.templateSources[90]~1-13:2-1anonymous
3@@lodash.templateSources[31]~1-13:2-1anonymous
3@@lodash.templateSources[44]~1-13:2-1anonymous
3@@lodash.templateSources[28]~1-15:2-1anonymous
3@@lodash.templateSources[25]~1-13:2-1anonymous
3@@lodash.templateSources[73]~1-13:2-1anonymous
3@@lodash.templateSources[88]~1-13:2-1anonymous
3@@lodash.templateSources[51]~1-13:2-1anonymous
3@@lodash.templateSources[39]~1-15:2-1anonymous
3@@lodash.templateSources[50]~1-15:2-1anonymous
3@@lodash.templateSources[46]~1-13:2-1anonymous
3@@lodash.templateSources[42]~1-13:2-1anonymous
3@@lodash.templateSources[49]~1-13:2-1anonymous
3@@lodash.templateSources[89]~1-13:2-1anonymous
3@@lodash.templateSources[35]~1-13:2-1anonymous
3@@lodash.templateSources[43]~1-25:2-1anonymous
3@@lodash.templateSources[70]~1-13:2-1anonymous
3@@lodash.templateSources[23]~1-13:2-1anonymous
3@@lodash.templateSources[98]~1-21:2-1anonymous
3@@lodash.templateSources[77]~1-13:2-1anonymous
3@@lodash.templateSources[75]~1-13:2-1anonymous
3@@lodash.templateSources[81]~1-13:2-1anonymous
3@@lodash.templateSources[36]~1-13:2-1anonymous
3@@lodash.templateSources[78]~1-13:2-1anonymous
3@@lodash.templateSources[24]~1-13:2-1anonymous
3@@lodash.templateSources[30]~1-15:2-1anonymous
3@@lodash.templateSources[74]~1-15:2-1anonymous
3@@lodash.templateSources[95]~1-13:2-1anonymous
3@@lodash.templateSources[56]~1-13:2-1anonymous
3@@lodash.templateSources[64]~1-13:2-1anonymous
3@@lodash.templateSources[48]~1-13:2-1anonymous
4@@lodash.templateSources[41]~1-15:2-1anonymous
4@@lodash.templateSources[87]~1-21:2-1anonymous
4@@lodash.templateSources[60]~1-13:2-1anonymous
4@@lodash.templateSources[76]~1-25:2-1anonymous
4@@lodash.templateSources[92]~1-13:2-1anonymous
