0@@<builtin>~1-1:1-1Function.prototype.[Symbol.hasInstance]
919@@terser.js~522922-522922:5-22noop
3291@@<builtin>~1-1:1-1Array.prototype.pop
2191@@<builtin>~1-1:1-1Function.prototype.call
1575@@terser.js~522923-522925:5-5return_false
16576@@terser.js~524269-524272:5-5is_surrogate_pair_head
1899@@<builtin>~1-1:1-1String
21703@@terser.js~524273-524276:5-5is_surrogate_pair_tail
8318@@terser.js~524347-524349:9-9peek
4264@@<builtin>~1-1:1-1RegExp.prototype.get global
4704@@<builtin>~1-1:1-1RegExp.prototype.get unicode
23599@@<builtin>~1-1:1-1Array.prototype.push
2547@@<builtin>~1-1:1-1Array
12768@@/\r?\n/y~1-1:1-8regex TRegex fwd: /\r?\n/y
8558@@<builtin>~1-1:1-1RegExp.prototype.test
4262@@<builtin>~1-1:1-1Object.prototype.hasOwnProperty
1532@@<builtin>~1-1:1-1String.prototype.toString
5032@@terser.js~527363-527365:40-5:anonymous
5293@@<builtin>~1-1:1-1RegExp.prototype.get hasIndices
5587@@<builtin>~1-1:1-1RegExp.prototype.get multiline
5881@@<builtin>~1-1:1-1RegExp.prototype.get ignoreCase
6175@@<builtin>~1-1:1-1RegExp.prototype.get sticky
6469@@<builtin>~1-1:1-1RegExp.prototype.get dotAll
13826@@terser.js~524874-524876:9-9is
6067@@<builtin>~1-1:1-1String.prototype.substr
4949@@terser.js~528122-528124:23-13pop_node
62892@@terser.js~524228-524243:5-5get_full_char
1985@@<builtin>~1-1:1-1Object.getPrototypeOf
2349@@terser.js~527864-527866:13-9:anonymous
8891@@terser.js~523206-523208:16-9_walk
7033@@terser.js~526843-526845:30-13:anonymous
6137@@terser.js~528119-528121:24-13push_node
57029@@<builtin>~1-1:1-1RegExp.prototype.exec
20593@@terser.js~524325-524327:5-5is_token
10379@@<builtin>~1-1:1-1String.prototype.split
6408@@<builtin>~1-1:1-1String.prototype.replace
3666@@/[\u2028\u2029]/g~1-1:1-17regex literal:indexOfString( ): /[\u2028\u2029]/g
5459@@terser.js~526842-526846:9-9do_list
1196@@terser.js~522926-522928:5-5return_true
54202@@terser.js~524163-524168:14-9pop
11780@@<builtin>~1-1:1-1RegExp
4295@@terser.js~524277-524279:5-5is_digit
13843@@terser.js~529231-529233:17-9option
13576@@<builtin>~1-1:1-1%ForInIteratorPrototype%.next
2399@@terser.js~524891-524893:9-9prev
16550@@terser.js~524147-524149:17-9parent
12548@@terser.js~523130-523132:5-5HOP
4500@@terser.js~528081-528083:25-13print_name
5632@@terser.js~524424-524426:9-9skip_whitespace
35930@@terser.js~524136-524146:17-9_visit
5977@@terser.js~523802-523804:41-13:anonymous
11970@@terser.js~524373-524375:9-9looking_at
19445@@terser.js~524288-524291:5-5is_identifier_char
5371@@terser.js~529111-529113:263-9:anonymous
6457@@terser.js~523801-523805:16-9_walk
85667@@<function>~1-4:2-1anonymous
718@@<builtin>~1-1:1-1Math.floor
37422@@terser.js~526826-526840:41-13:anonymous
5553@@terser.js~527729-527733:9-9make_name
5595@@terser.js~528125-528127:21-13parent
731@@terser.js~522932-522934:5-5return_null
17936@@<builtin>~1-1:1-1RegExp.prototype.get flags
3306@@terser.js~523408-523410:17-9pinned
6515@@terser.js~526935-526937:20-9:anonymous
12669@@terser.js~528144-528149:13-13doit
1005@@terser.js~527896-527898:13-9:anonymous
19401@@<builtin>~1-1:1-1RegExp.prototype.[Symbol.split]
3788@@terser.js~529030-529032:30-9:anonymous
1445@@terser.js~529336-529338:23-9:anonymous
8096@@terser.js~524389-524393:9-9start_token
4462@@terser.js~523766-523774:16-9_walk
5005@@<builtin>~1-1:1-1Array.prototype.indexOf
821@@<function>~1-4:1-2:program
10935@@<builtin>~1-1:1-1Array.prototype.concat
3509@@terser.js~523236-523238:41-13:anonymous
104263@@terser.js~524150-524162:15-9push
29068@@terser.js~532000-532005:101-13assign_as_unused
60925@@terser.js~524350-524369:9-9next
4054@@<builtin>~1-1:1-1Array.prototype.forEach
8044@@terser.js~523035-523046:9-9quote
9387@@/^(?:num|string|regexp)$/i~1-1:1-26regex TRegex fwd: /^(?:num|string|regexp)$/i
1940@@terser.js~524138-524140:50-13ret
3888@@terser.js~523235-523239:16-9_walk
8451@@<builtin>~1-1:1-1JSON.stringify
843@@<builtin>~1-1:1-1Number.prototype.toString
12818@@<builtin>~1-1:1-1Object.create
7559@@terser.js~524284-524287:5-5is_identifier_start
1557@@terser.js~524911-524913:9-9expect
3602@@terser.js~523841-523846:16-9_walk
4353@@terser.js~522992-522994:5-5push_uniq
6669@@terser.js~529836-529840:37-13tw
4514@@terser.js~524736-524742:20-13:anonymous
1560@@<builtin>~1-1:1-1String.prototype.indexOf
2827@@<builtin>~1-1:1-1Function.prototype.apply
1547@@/[\\\b\f\n\r\v\t\x22\x27\u2028...~1-1:1-47regex TRegex fwd: /[\\\b\f\n\r\v\t\x22\x27\u2028...
4532@@terser.js~528105-528107:21-13option
2323@@terser.js~526683-526685:9-9expr_ops
3264@@terser.js~523472-523481:16-9_walk
1362@@/--\x3e/g~1-1:1-9regex literal:indexOfString(-->): /--\x3e/g
1376@@/\x3c!--/g~1-1:1-10regex literal:indexOfString(<!--): /\x3c!--/g
8924@@terser.js~523091-523093:14-9get
8329@@terser.js~529327-529334:40-13:anonymous
1916@@terser.js~524049-524051:19-9getValue
4645@@terser.js~526852-526854:32-9:anonymous
2237@@terser.js~522865-522867:5-5member
1460@@/<\x2f(script)([>\/\t\n\f\r ])...~1-1:1-33regex TRegex fwd: /<\x2f(script)([>\/\t\n\f\r ])...
3156@@terser.js~523903-523908:16-9_walk
1359@@/\x22/g~1-1:1-7regex literal:indexOfString("): /\x22/g
361@@<builtin>~1-1:1-1String.prototype.toLowerCase
1714@@terser.js~528805-528810:32-13:anonymous
602@@terser.js~522929-522931:5-5return_this
1257@@terser.js~527941-527946:9-9get
6332@@terser.js~529026-529029:43-9:anonymous
445@@<builtin>~1-1:1-1Object
1698@@terser.js~523209-523211:15-9walk
1060@@terser.js~527903-527905:9-9next_indent
1383@@terser.js~527929-527932:9-9comma
2652@@terser.js~524877-524879:9-9peek
1645@@terser.js~529034-529036:28-9:anonymous
2944@@terser.js~527917-527922:9-9with_parens
984@@<builtin>~1-1:1-1Array.isArray
710@@terser.js~529808-529810:35-25d.fixed
3436@@terser.js~527355-527358:42-5:anonymous
3319@@terser.js~527040-527042:20-9redefined
1143@@terser.js~527879-527881:13-9:anonymous
1548@@terser.js~523954-523956:41-17:anonymous
1152@@terser.js~527910-527912:40-13:anonymous
2728@@terser.js~524169-524171:15-9self
4093@@terser.js~523101-523103:14-9has
2040@@terser.js~531922-531924:9-9aborts
1101@@terser.js~523263-523265:41-13:anonymous
7161@@terser.js~526928-526931:21-9:anonymous
442@@/^0\./~1-1:1-6regex literal:startsWith(0.): /^0\./
5934@@<builtin>~1-1:1-1Array.prototype.filter
373@@terser.js~528066-528068:25-13has_parens
31649@@terser.js~522938-522957:13-13doit
1039@@/^[a-z_$][a-z0-9_$]*$/i~1-1:1-23regex TRegex fwd: /^[a-z_$][a-z0-9_$]*$/i
4975@@terser.js~523073-523076:5-5Dictionary
5565@@terser.js~523842-523845:41-13:anonymous
2208@@terser.js~523753-523758:16-9_walk
16137@@terser.js~524880-524890:9-9next
1687@@<builtin>~1-1:1-1Function
28110@@terser.js~528137-528160:37-9:anonymous
2190@@terser.js~523667-523674:16-9_walk
53846@@/[0-9A-Z_a-z\xAA\xB5\xB7\xBA\x...~1-1:1-7976regex TRegex fwd: /[0-9A-Z_a-z\xAA\xB5\xB7\xBA\x...
25751@@terser.js~529306-529323:17-9before
3966@@terser.js~527295-527298:39-5:anonymous
9359@@terser.js~523767-523773:41-13:anonymous
1061@@terser.js~524922-524924:9-9is_in_generator
26782@@<builtin>~1-1:1-1RegExp.prototype.[Symbol.replace]
1032@@terser.js~527428-527430:27-9:anonymous
791@@/strict/~1-1:1-8regex literal:indexOfString(strict): /strict/
7422@@terser.js~527299-527302:42-5:anonymous
3352@@terser.js~528806-528809:35-17:anonymous
12536@@terser.js~527495-527506:40-13AST_Node.print
338@@<builtin>~1-1:1-1Math.max
17116@@terser.js~527637-527647:13-9:anonymous
929@@terser.js~527337-527339:41-5:anonymous
863@@terser.js~527933-527936:9-9colon
1709@@terser.js~523809-523814:16-9_walk
1491@@terser.js~533112-533114:46-13simple_args
7073@@terser.js~524730-524734:9-9read_word
3378@@terser.js~523069-523072:5-5all
1062@@terser.js~528347-528349:35-17:anonymous
4569@@terser.js~529846-529850:45-9:anonymous
352@@<builtin>~1-1:1-1RegExp.prototype.get source
5855@@terser.js~528234-528247:32-9:anonymous
24638@@terser.js~522936-522970:9-9MAP
1587@@terser.js~523888-523895:16-9_walk
620@@/keep_assign/~1-1:1-13regex literal:indexOfString(keep_assign): /keep_assign/
2091@@terser.js~529043-529045:30-9:anonymous
1533@@terser.js~524831-524833:36-9next_token.has_directive
5944@@terser.js~526951-526954:23-9:anonymous
1459@@terser.js~526963-526965:23-9:anonymous
6938@@terser.js~531124-531127:9-9is_lhs
701@@/^[a-z]/i~1-1:1-9regex TRegex fwd: /^[a-z]/i
1490@@terser.js~523262-523266:16-9_walk
695@@/[+-]$/~1-1:1-7regex TRegex fwd: /[+-]$/
326@@terser.js~197356-197358:5-5identity
2667@@terser.js~529994-529996:9-9is_undeclared_ref
1998@@terser.js~526855-526857:22-9:anonymous
2088@@terser.js~526506-526511:9-9as_name
7628@@terser.js~523241-523248:5-5walk_body
3569@@terser.js~524938-524945:20-13:anonymous
1788@@terser.js~523394-523400:26-9get_defun_scope
2087@@terser.js~528162-528166:47-9:anonymous
2543@@terser.js~526909-526911:28-9:anonymous
869@@terser.js~523198-523200:16-9clone
157@@<builtin>~1-1:1-1isNaN
1397@@terser.js~523822-523826:16-9_walk
821@@terser.js~528456-528461:32-13:anonymous
1389@@terser.js~523595-523601:16-9_walk
16374@@terser.js~527399-527426:33-9tw
646@@/^(.*?)(0+)$/~1-1:1-13regex TRegex fwd: /^(.*?)(0+)$/
876@@terser.js~528465-528467:30-9:anonymous
1470@@terser.js~529117-529119:40-9:anonymous
45544@@terser.js~532287-532317:13-13scan_ref_scoped
940@@terser.js~193648-193650:5-5isObjectLike
5895@@terser.js~523904-523907:41-13:anonymous
1396@@terser.js~523539-523541:39-17:anonymous
1400@@terser.js~524280-524283:5-5is_identifier
1536@@terser.js~524292-524294:5-5is_identifier_string
2365@@terser.js~528334-528337:39-9:anonymous
3225@@terser.js~523754-523757:41-13:anonymous
1844@@terser.js~527431-527435:9-9collect
2461@@terser.js~527132-527138:36-17:anonymous
6890@@terser.js~523473-523480:41-13:anonymous
2095@@terser.js~527541-527543:9-9compare
1713@@terser.js~530119-530123:20-17:anonymous
5902@@terser.js~531229-531235:44-13:anonymous
4994@@terser.js~526966-526971:31-9:anonymous
4143@@terser.js~524905-524910:9-9expect_token
3902@@terser.js~526818-526822:5-5TreeTransformer
2528@@terser.js~524947-524952:9-9handle_regexp
1569@@terser.js~524928-524930:9-9semicolon
2150@@terser.js~529855-529857:9-9is_func_expr
1597@@terser.js~523823-523825:41-13:anonymous
2332@@terser.js~523810-523813:41-13:anonymous
478@@/\#/g~1-1:1-5regex literal:indexOfString(#): /\#/g
1343@@terser.js~524683-524695:9-9read_operator
1232@@terser.js~528457-528460:39-17:anonymous
2842@@terser.js~528084-528093:27-13print_string
50724@@terser.js~532458-532499:42-13tt
2675@@<builtin>~1-1:1-1Array.prototype.slice
6282@@terser.js~527281-527294:43-5:anonymous
649@@terser.js~531250-531252:31-13:anonymous
26517@@<function>~3-3:8-398AST_Token
6424@@terser.js~524130-524134:5-5TreeWalker
1345@@terser.js~529460-529462:13-13push
1351@@terser.js~529463-529465:13-13pop
1024@@terser.js~523855-523861:16-9_walk
477@@/^(.*?)(0+)$/~1-1:1-13regex TRegex cg: /^(.*?)(0+)$/
20393@@/[A-Za-z\xAA\xB5\xBA\xC0-\xD6\...~1-1:1-6652regex TRegex fwd: /[A-Za-z\xAA\xB5\xBA\xC0-\xD6\...
3205@@terser.js~523668-523673:41-13:anonymous
2139@@terser.js~527906-527916:9-9with_block
