SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
jshint.js~376828-377113:10-3,jshint.js~375400-375406:17-3,37176,1124,53,token,triggerAsync,benchmarks/jshint.js~377039-377046:15720179-15720452,
jshint.js~372094-372178:34-3,jshint.js~369945-369982:3-3,3288,763,200,varstatement,identifier,benchmarks/jshint.js~372107:15583163-15583174,
jshint.js~369351-369435:3-3,jshint.js~370415-370417:20-3,77,708,11,expression,:anonymous,benchmarks/jshint.js~369384:15507183-15507208,
jshint.js~373426-373465:25-3,jshint.js~373536-373541:3-3,3233,258,45,lookupBlockType,checkPunctuators,benchmarks/jshint.js~373441:15622165-15622196,
jshint.js~371143-371203:15-3,jshint.js~369351-369435:3-3,300,472,701,:anonymous,expression,benchmarks/jshint.js~371184:15555328-15555341,
jshint.js~372710-372932:20-3,jshint.js~373536-373541:3-3,288,1159,45,:anonymous,checkPunctuators,benchmarks/jshint.js~372738:15600787-15600833,
jshint.js~182848-182856:3-3,<builtin>~1-1:1-1,2,52,11,baseTimes,Array,benchmarks/jshint.js~182850:7039983-7039990,
jshint.js~376828-377113:10-3,jshint.js~376866-376946:18-5,18,1115,555,token,create,benchmarks/jshint.js~376959:15717968-15717986,
<builtin>~1-1:1-1,lodash.templateSources[24]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
jshint.js~369351-369435:3-3,jshint.js~370346-370348:20-3,1355,701,11,expression,:anonymous,benchmarks/jshint.js~369384:15507183-15507208,
jshint.js~378727-378914:14-5,jshint.js~379251-379253:12-7,762,1504,45,unstack,has,benchmarks/jshint.js~378893:16084955-16085008,
jshint.js~184274-184299:5-5,jshint.js~182848-182856:3-3,2,267,52,arrayLikeKeys,baseTimes,benchmarks/jshint.js~184280:7082936-7082966,
jshint.js~376138-376250:23-3,<builtin>~1-1:1-1,12,472,9,scanEscapeSequence,String.prototype.substr,benchmarks/jshint.js~376197:15697918-15697940,
jshint.js~378700-378704:9-5,<builtin>~1-1:1-1,34,42,31,on,Array.prototype.forEach,benchmarks/jshint.js~378701-378703:16076674-16076759,
jshint.js~369351-369435:3-3,jshint.js~370342-370344:20-3,1907,791,11,expression,:anonymous,benchmarks/jshint.js~369384:15507183-15507208,
jshint.js~191217-191220:5-5,jshint.js~182388-182398:3-3,12,50,59,forEach,arrayEach,benchmarks/jshint.js~191219:7308842-7308883,
jshint.js~372570-372681:23-3,jshint.js~369351-369435:3-3,90,654,708,:anonymous,expression,benchmarks/jshint.js~372613:15597469-15597481,
jshint.js~181025-181116:5-5,jshint.js~180243-180263:5-5,3,530,247,cycle,emit,benchmarks/jshint.js~181091:6986280-6986296,
jshint.js~42596-42600:3-3,jshint.js~43049-43059:3-3,15622,40,52,baseIndexOf,strictIndexOf,benchmarks/jshint.js~42598:1308806-1308843,
jshint.js~188199-188210:5-5,<builtin>~1-1:1-1,94,109,16,isKey,Array.isArray,benchmarks/jshint.js~188200:7214478-7214491,
jshint.js~194889-194891:5-5,jshint.js~187820-187824:5-5,12,37,75,forOwn,getIteratee,benchmarks/jshint.js~194890:7421776-7421799,
jshint.js~53258-53280:5-5,jshint.js~48162-48167:5-5,305,203,40,isEmpty,isPrototype,benchmarks/jshint.js~53271:1652593-1652610,
<builtin>~1-1:1-1,lodash.templateSources[41]~1-15:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
