SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
prettier.js~175290-175290:83896-84046,prettier.js~175290-175290:20408-20459,76,135,62,i.parseExprList,i.eat,benchmarks/prettier.js~175290:6730150-6730160,
prettier.js~488666-491303:1-1,prettier.js~482163-482176:29-1,48,14326,158,genericPrintNoParens,call,benchmarks/prettier.js~490080:20388671-20388694,
prettier.js~488666-491303:1-1,prettier.js~482163-482176:29-1,6,13881,153,genericPrintNoParens,call,benchmarks/prettier.js~490038:20387273-20387299,
prettier.js~178735-178783:18-1,<builtin>~1-1:1-1,2,264,8,module.exports,String.prototype.toString,benchmarks/prettier.js~178736:6910655-6910671,
prettier.js~175290-175290:66152-67952,prettier.js~175290-175290:20408-20459,26291,933,62,i.parseSubscript,i.eat,benchmarks/prettier.js~175290:6713155-6713169,
prettier.js~480734-480749:1-1,<builtin>~1-1:1-1,1080,67,7,printNumber,String.prototype.toLowerCase,benchmarks/prettier.js~480736-480737:20107862-20107891,
prettier.js~492727-492905:1-1,prettier.js~479769-479771:1-1,114,895,24,printJSXElement,concat$1,benchmarks/prettier.js~492787:20466309-20466348,
prettier.js~487489-487791:1-1,prettier.js~487372-487377:1-1,30,1212,13,printDocToString$2,rootIndent,benchmarks/prettier.js~487496:20312646-20312657,
prettier.js~488666-491303:1-1,prettier.js~492982-493057:1-1,3090,12963,307,genericPrintNoParens,printBinaryishExpressions,benchmarks/prettier.js~488745-488751:20348591-20348728,
prettier.js~175290-175290:137583-138726,prettier.js~175290-175290:2561-2648,114,630,30,i.jsxParseElementAt,P,benchmarks/prettier.js~175290:6784461-6784464,
prettier.js~175290-175290:74521-76132,prettier.js~175290-175290:131243-131321,276,724,65,i.parseParenAndDistinguishExpression,i.shouldParseArrow,benchmarks/prettier.js~175290:6721632-6721654,
prettier.js~175290-175290:136904-137293,prettier.js~175290-175290:136562-136875,312,250,109,i.jsxParseOpeningElementAt,i.jsxParseAttribute,benchmarks/prettier.js~175290:6783331-6783354,
prettier.js~175290-175290:48256-48934,prettier.js~175290-175290:20469-20507,1291,389,24,i.parseFunction,i.match,benchmarks/prettier.js~175290:6694798-6694815,
prettier.js~491629-491751:1-1,prettier.js~493395-493402:1-1,1266,636,40,printFunctionParams,isTypeAnnotationAFunction,benchmarks/prettier.js~491715:20435030-20435062,
prettier.js~488666-491303:1-1,prettier.js~479803-479805:1-1,204,13822,33,genericPrintNoParens,ifBreak,benchmarks/prettier.js~489258:20364073-20364092,
prettier.js~175290-175290:66152-67952,prettier.js~175290-175290:20408-20459,26228,933,62,i.parseSubscript,i.eat,benchmarks/prettier.js~175290:6712345-6712367,
<function>~1-7:2-1,<builtin>~1-1:1-1,1,139,6,anonymous,Date.now,<function>~5:487-507,
prettier.js~481107-481272:20-3,prettier.js~481345-481349:1-1,24,783,29,:=>,addLeadingComment,benchmarks/prettier.js~481222:20122021-20122061,
prettier.js~175290-175290:13881-14009,<builtin>~1-1:1-1,1368,62,42,i.addComment,Array.prototype.push,benchmarks/prettier.js~175290:6660105-6660139,
prettier.js~480957-481017:1-1,prettier.js~480379-480406:1-1,1944,493,168,getSortedChildNodes,locEnd$1,benchmarks/prettier.js~480983:20114731-20114742,
prettier.js~175290-175290:47601-48127,prettier.js~175290-175290:20408-20459,1926,316,62,i.parseVar,i.eat,benchmarks/prettier.js~175290:6693878-6693891,
prettier.js~481844-481869:1-1,<builtin>~1-1:1-1,240,195,9,printComment,String.prototype.slice,benchmarks/prettier.js~481862:20139872-20139923,
prettier.js~493071-493101:1-1,prettier.js~493537-493542:1-1,3516,148,26,printAssignment,isStringLiteral,benchmarks/prettier.js~493091:20475322-20475347,
prettier.js~488666-491303:1-1,prettier.js~479769-479771:1-1,258,12985,24,genericPrintNoParens,concat$1,benchmarks/prettier.js~489685:20377066-20377080,
