SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
coffeescript.js~186794-186807:14-7,<builtin>~1-1:1-1,12,89,9,:anonymous,Object,benchmarks/coffeescript.js~186796:7166255-7166268,
<function>~1-7:2-1,coffeescript.js~197631-197633:5-5,1,101,7,anonymous,noop,<function>~4:301-323,
coffeescript.js~359679-360540:16-1,coffeescript.js~41609-41641:27-3,198,10873,20,anonymous,exports.addDataToNode,benchmarks/coffeescript.js~359872:15061656-15061685,
coffeescript.js~365906-365924:7-7,<builtin>~1-1:1-1,156,165,18,compileNode,Function.prototype.[Symbol.hasInstance],benchmarks/coffeescript.js~365912:15399453-15399474,
coffeescript.js~361715-361771:7-7,<builtin>~1-1:1-1,6,500,30,compileWithDeclarations,Array.prototype.values,benchmarks/coffeescript.js~361732:15242421-15242464,
coffeescript.js~362303-362305:7-7,coffeescript.js~363486-363496:7-7,30,50,71,assigns,assigns,benchmarks/coffeescript.js~362304:15262313-15262335,
coffeescript.js~359679-360540:16-1,coffeescript.js~41610-41640:12-5,1692,10217,288,anonymous,:anonymous,benchmarks/coffeescript.js~359733:15057190-15057255,
coffeescript.js~359679-360540:16-1,coffeescript.js~41609-41641:27-3,90,11328,20,anonymous,exports.addDataToNode,benchmarks/coffeescript.js~359875:15061741-15061778,
coffeescript.js~196740-196743:28-7,<builtin>~1-1:1-1,77,51,27,result,Function.prototype.apply,benchmarks/coffeescript.js~196741-196742:7480055-7480150,
coffeescript.js~180825-180828:7-7,lodash.templateSources[31]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/coffeescript.js~180827:6977092-6977168,
coffeescript.js~364588-364645:23-9,coffeescript.js~364616-364625:23-15,36,264,82,loopObjects,vvar,benchmarks/coffeescript.js~364616-364625:15350336-15350676,
coffeescript.js~196740-196743:28-7,lodash.templateSources[74]~1-15:1-2,1,51,10,result,:program,benchmarks/coffeescript.js~196741:7480055-7480107,
coffeescript.js~366655-366658:7-7,coffeescript.js~366636-366639:7-7,360,62,27,isStatement,elseBodyNode,benchmarks/coffeescript.js~366657:15427910-15427928,
