SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
lebab.js~389539-389550:12-5,lebab.js~389609-389646:1-1,6,93,249,enter,splitQuasisAndExpressions,benchmarks/lebab.js~389544:16473563-16473606,
<builtin>~1-1:1-1,/\#/g~1-1:1-5,329,97,17,RegExp.prototype.exec,regex literal:indexOfString(#): /\#/g,<builtin>~1:0,
lebab.js~151268-151338:1-1,lebab.js~18109-18115:17-5,20994,204,50,findObjectReprints,Tp.assert,benchmarks/lebab.js~151270:5636020-5636043,
lebab.js~387099-387099:290-495,lebab.js~387111-387111:20-133,414,153,76,ue,:anonymous,benchmarks/lebab.js~387099:16361002-16361008,
lebab.js~65795-65806:33-1,lebab.js~65033-65039:39-1,5,65,40,pp$9.regexp_eatCharacterClass,eat,benchmarks/lebab.js~65799:2068553-2068575,
lebab.js~182552-182563:3-3,lebab.js~179611-179613:32-7,3,73,16,arrayReduce,:anonymous,benchmarks/lebab.js~182560:7031128-7031176,
lebab.js~65143-65146:27-1,lebab.js~65149-65169:23-1,315,43,89,pp$9.regexp_alternative,pp$9.regexp_eatTerm,benchmarks/lebab.js~65144:2050234-2050259,
lebab.js~179017-179020:12-3,<builtin>~1-1:1-1,6,74,19,onCycle,Date.prototype.[Symbol.toPrimitive],benchmarks/lebab.js~179018:6918046-6918067,
lebab.js~151221-151235:1-1,lebab.js~18092-18097:24-17,21480,83,55,findAnyReprints,value,benchmarks/lebab.js~151231:5635113-5635135,
lebab.js~155267-155279:3-3,<builtin>~1-1:1-1,380,92,9,ParameterDefinition,Object.getPrototypeOf,benchmarks/lebab.js~155275:5815176-5815217,
lebab.js~384970-386421:1-1,<builtin>~1-1:1-1,48,6180,45,genericPrintNoParens,Array.prototype.push,benchmarks/lebab.js~385328:16282933-16282949,
lebab.js~384970-386421:1-1,lebab.js~33390-33422:1-1,438,6097,225,genericPrintNoParens,fromString,benchmarks/lebab.js~385606:16291362-16291377,
<builtin>~1-1:1-1,<builtin>~1-1:1-1,34,12,7,Function.prototype.call,Function.prototype.toString,<builtin>~1:0,
lebab.js~387130-387130:364-398,<builtin>~1-1:1-1,414,26,14,fo,WeakMap.prototype.set,benchmarks/lebab.js~387130:16377360-16377370,
lebab.js~63755-63773:17-1,lebab.js~64105-64128:22-1,15,233,169,pp$3.parseNew,pp$3.parseExprList,benchmarks/lebab.js~63770:2012652-2012721,
<builtin>~1-1:1-1,lebab.js~18230-18235:25-9,284,12,52,Function.prototype.call,:anonymous,<builtin>~1:0,
