SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
babylon.js~124581-124699:34-3,babylon.js~124701-124705:36-3,6,841,40,parseStatementContent,assertModuleNodeAllowed,benchmarks/babylon.js~124666:4727554-4727587,
<builtin>~1-1:1-1,lodash.templateSources[76]~1-25:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
babylon.js~125034-125041:32-3,babylon.js~121322-121332:17-3,758,123,130,parseWhileStatement,next,benchmarks/babylon.js~125035:4739182-4739192,
babylon.js~123992-124008:26-3,<builtin>~1-1:1-1,612,186,42,parseTemplate,Array.prototype.push,benchmarks/babylon.js~124001:4705277-4705321,
<builtin>~1-1:1-1,babylon.js~180217-180224:20-9,1,12,61,Function.prototype.call,onCycle,<builtin>~1:0,
<function>~1-7:2-1,babylon.js~333502-333506:3-3,1,117,17,anonymous,fn,<function>~5:436-468,
babylon.js~180825-180828:7-7,lodash.templateSources[26]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/babylon.js~180827:6977092-6977168,
babylon.js~123384-123479:27-3,babylon.js~123114-123133:28-3,7887,749,129,parseSubscript,parseExpression,benchmarks/babylon.js~123435:4687075-4687096,
babylon.js~124460-124472:30-3,babylon.js~120705-120707:10-3,35953,137,22,checkReservedWord,:anonymous,benchmarks/babylon.js~124461:4721023-4721052,
babylon.js~180825-180828:7-7,lodash.templateSources[27]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/babylon.js~180827:6977092-6977168,
babylon.js~125402-125527:41-3,babylon.js~125311-125315:35-3,6,620,77,parseClassMemberWithIsStatic,isNonstaticConstructor,benchmarks/babylon.js~125507:4755063-4755103,
babylon.js~128864-128893:26-7,babylon.js~121537-121544:24-3,276,276,105,readToken,finishToken,benchmarks/babylon.js~128879:4871662-4871694,
babylon.js~180930-181003:7-7,<builtin>~1-1:1-1,3,310,9,evaluate,Math.round,benchmarks/babylon.js~180964:6981989-6982002,
babylon.js~125124-125159:40-3,babylon.js~124554-124565:28-3,46,218,225,parseBlockOrModuleBlockBody,stmtToDirective,benchmarks/babylon.js~125137:4742832-4742857,
babylon.js~123807-123812:33-3,babylon.js~122582-122584:19-3,12019,65,39,parseParenExpression,expect,benchmarks/babylon.js~123810:4699314-4699338,
babylon.js~125164-125174:21-3,babylon.js~122582-122584:19-3,1031,232,39,parseFor,expect,benchmarks/babylon.js~125168:4743663-4743685,
babylon.js~122570-122572:29-3,babylon.js~122561-122563:31-3,10161,47,70,isLineTerminator,canInsertSemicolon,benchmarks/babylon.js~122571:4658502-4658526,
babylon.js~123721-123726:32-3,babylon.js~121345-121347:18-3,2949,88,24,parseBooleanLiteral,match,benchmarks/babylon.js~123723:4696516-4696538,
babylon.js~128770-128841:34-7,babylon.js~121355-121364:22-3,54,480,86,jsxParseElementAt,lookahead,benchmarks/babylon.js~128797:4868460-4868475,
babylon.js~180507-180545:31-9,<builtin>~1-1:1-1,2,279,42,:anonymous,Array.prototype.push,benchmarks/babylon.js~180537:6966345-6966420,
<builtin>~1-1:1-1,/\r\n?|\n|\u2028|\u2029/g~1-1:1-25,20628,97,21,RegExp.prototype.exec,regex DFA traceFinder: /\r\n?|\n|\u2028|\u2029/g,<builtin>~1:0,
babylon.js~185399-185412:5-5,<builtin>~1-1:1-1,539,133,42,baseKeysIn,Array.prototype.push,benchmarks/babylon.js~185408:7120667-7120682,
babylon.js~122438-122451:21-3,babylon.js~121350-121352:22-3,252032,135,16,readWord,isKeyword$$1,benchmarks/babylon.js~122442:4654957-4654976,
babylon.js~184511-184591:5-5,babylon.js~184241-184255:5-5,48,405,125,baseClone,stackSet,benchmarks/babylon.js~184559:7092044-7092067,
babylon.js~185379-185390:5-5,babylon.js~188275-188280:5-5,119,134,42,baseKeys,isPrototype,benchmarks/babylon.js~185380:7119846-7119864,
<builtin>~1-1:1-1,lodash.templateSources[23]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
<builtin>~1-1:1-1,babylon.js~179017-179020:12-3,3,27,139,Function.prototype.apply,onCycle,<builtin>~1:0,
babylon.js~130863-130916:1-1,<builtin>~1-1:1-1,18,197,52,getParserClass,Array.prototype.filter,benchmarks/babylon.js~130869-130871:4939991-4940115,
babylon.js~124554-124565:28-3,babylon.js~122510-122514:21-3,46,225,93,stmtToDirective,addExtra,benchmarks/babylon.js~124561:4724294-4724336,
babylon.js~123807-123812:33-3,babylon.js~123114-123133:28-3,12019,65,129,parseParenExpression,parseExpression,benchmarks/babylon.js~123809:4699286-4699307,
babylon.js~125238-125280:26-3,babylon.js~125282-125290:32-3,7896,331,97,parseFunction,parseFunctionParams,benchmarks/babylon.js~125274:4747286-4747315,
babylon.js~124437-124458:32-3,babylon.js~124460-124472:30-3,145453,178,137,parseIdentifierName,checkReservedWord,benchmarks/babylon.js~124439:4720354-4720445,
<builtin>~1-1:1-1,lodash.templateSources[55]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
<builtin>~1-1:1-1,<builtin>~1-1:1-1,394,49,8,Array.prototype.splice,Array,<builtin>~1:0,
babylon.js~124011-124133:21-3,babylon.js~124429-124435:28-3,12,694,90,parseObj,parseIdentifier,benchmarks/babylon.js~124094:4708026-4708047,
babylon.js~121355-121364:22-3,babylon.js~121322-121332:17-3,3047,72,130,lookahead,next,benchmarks/babylon.js~121359:4625720-4625730,
babylon.js~125034-125041:32-3,<builtin>~1-1:1-1,758,123,42,parseWhileStatement,Array.prototype.push,benchmarks/babylon.js~125037:4739244-4739276,
babylon.js~123814-123911:47-3,babylon.js~122510-122514:21-3,3286,636,78,parseParenAndDistinguishExpression,addExtra,benchmarks/babylon.js~123908:4702468-4702508,
babylon.js~124390-124406:26-3,<builtin>~1-1:1-1,2492,113,42,parseExprList,Array.prototype.push,benchmarks/babylon.js~124402:4719144-4719212,
babylon.js~123971-123990:33-3,babylon.js~121345-121347:18-3,1302,194,24,parseTemplateElement,match,benchmarks/babylon.js~123988:4704897-4704923,
babylon.js~125054-125057:32-3,babylon.js~122684-122686:24-3,17,44,48,parseEmptyStatement,finishNode,benchmarks/babylon.js~125056:4739834-4739872,
babylon.js~123814-123911:47-3,babylon.js~123913-123915:29-3,2190,636,25,parseParenAndDistinguishExpression,shouldParseArrow,benchmarks/babylon.js~123870:4701303-4701325,
babylon.js~122283-122370:28-3,<builtin>~1-1:1-1,10,488,10,readEscapedChar,String.fromCharCode,benchmarks/babylon.js~122365:4652766-4652791,
babylon.js~196740-196743:28-7,lodash.templateSources[75]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~123297-123350:28-3,babylon.js~123297-123350:28-3,6855,578,578,parseMaybeUnary,parseMaybeUnary,benchmarks/babylon.js~123311:4682619-4682640,
