SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
<builtin>~1-1:1-1,/^(?:class|enum|extends|super|...~1-1:1-52,62998,97,90,RegExp.prototype.exec,regex TRegex fwd: /^(?:class|enum|extends|super|...,<builtin>~1:0,
espree.js~180825-180828:7-7,lodash.templateSources[23]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/espree.js~180827:6977092-6977168,
espree.js~186567-186589:5-5,<builtin>~1-1:1-1,52,146,11,composeArgs,Array,benchmarks/espree.js~186574:7159163-7159193,
espree.js~179890-179904:7-7,espree.js~179956-179961:7-7,2,127,94,execute,isAsync,benchmarks/espree.js~179892:6946862-6946875,
espree.js~63464-63502:24-1,espree.js~64327-64329:20-1,1441,394,25,pp$3.parseMaybeUnary,pp$6.startNodeAt,benchmarks/espree.js~63488:2001598-2001635,
espree.js~64384-64403:21-1,<builtin>~1-1:1-1,348,237,16,pp$7.braceIsBlock,String.prototype.slice,benchmarks/espree.js~64395:2034592-2034636,
espree.js~66295-66367:25-1,espree.js~66182-66190:20-1,22578,622,77,pp$8.getTokenFromCode,pp$8.finishToken,benchmarks/espree.js~66311:2084133-2084161,
espree.js~193912-193923:5-5,espree.js~183074-183076:12-5,34,117,23,isPlainObject,:anonymous,benchmarks/espree.js~193916:7394639-7394657,
espree.js~182388-182398:3-3,espree.js~184582-184589:33-7,321,55,63,arrayEach,:anonymous,benchmarks/espree.js~182393:7026425-7026460,
espree.js~180485-180557:5-5,espree.js~191217-191220:5-5,2,198,38,reset,forEach,benchmarks/espree.js~180552-180554:6966984-6967077,
espree.js~62223-62286:23-1,espree.js~62041-62048:10-1,36,599,33,pp$1.parseStatement,pp.eat,benchmarks/espree.js~62282:1959214-1959234,
espree.js~184378-184386:5-5,espree.js~193060-193062:5-5,78,54,35,assocIndexOf,eq,benchmarks/espree.js~184381:7086343-7086367,
espree.js~66295-66367:25-1,espree.js~66369-66373:17-1,12,636,64,pp$8.getTokenFromCode,pp$8.finishOp,benchmarks/espree.js~66363:2085821-2085850,
espree.js~178695-178704:19-1,<builtin>~1-1:1-1,1,157,8,:=>,Console.log,benchmarks/espree.js~178701-178703:6909774-6909867,
espree.js~64263-64269:26-1,<builtin>~1-1:1-1,11076,98,67,pp$5.enterLexicalScope,Object.assign,benchmarks/espree.js~64268:2030421-2030500,
espree.js~194471-194481:33-5,<builtin>~1-1:1-1,417,146,41,assign,%ForInIteratorPrototype%.next,benchmarks/espree.js~194476-194480:7408854-7408993,
espree.js~63567-63659:22-1,espree.js~142303-142306:38-5,1914,841,48,pp$3.parseExprAtom,:anonymous,benchmarks/espree.js~63637:2008096-2008135,
<builtin>~1-1:1-1,lodash.templateSources[88]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
espree.js~62602-62618:19-1,espree.js~142316-142321:42-9,449,223,34,pp$1.parseForIn,:anonymous,benchmarks/espree.js~62604:1970269-1970279,
