SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
esprima.js~192995-192998:5-5,esprima.js~184511-184591:5-5,52,37,499,cloneDeepWith,baseClone,benchmarks/esprima.js~192997:7369137-7369202,
esprima.js~145921-145958:47-6,esprima.js~145135-145137:31-6,148331,448,38,Parser.parseUpdateExpression,Parser.match,benchmarks/esprima.js~145942:5438426-5438441,
esprima.js~179017-179020:12-3,<builtin>~1-1:1-1,3,112,8,onCycle,Date,benchmarks/esprima.js~179019:6918098-6918107,
esprima.js~146290-146329:48-6,esprima.js~147026-147108:40-6,28652,218,384,Parser.parseStatementListItem,Parser.parseStatement,benchmarks/esprima.js~146321:5456663-5456683,
esprima.js~145771-145794:44-6,esprima.js~145135-145137:31-6,797,232,38,Parser.parseNewExpression,Parser.match,benchmarks/esprima.js~145776:5430638-5430652,
esprima.js~146657-146802:43-6,esprima.js~145011-145034:35-6,194,1353,300,Parser.parseForStatement,Parser.nextToken,benchmarks/esprima.js~146683:5472009-5472024,
esprima.js~186732-186754:23-7,esprima.js~194547-194549:39-5,231,163,39,:anonymous,assignInWith,benchmarks/esprima.js~186750:7164848-7164890,
esprima.js~146592-146612:42-6,esprima.js~145101-145106:32-6,9871,223,53,Parser.parseIfStatement,Parser.expect,benchmarks/esprima.js~146597:5468247-5468262,
esprima.js~146823-146840:45-6,esprima.js~146510-146535:49-6,66,202,234,Parser.parseBreakStatement,Parser.parseVariableIdentifier,benchmarks/esprima.js~146828:5479047-5479076,
<builtin>~1-1:1-1,esprima.js~146175-146270:51-6,131458,12,697,Function.prototype.call,Parser.parseAssignmentExpression,<builtin>~1:0,
esprima.js~148476-148493:41-6,esprima.js~143951-143953:20-6,24,188,18,Scanner.octalToDecimal,isOctalDigit,benchmarks/esprima.js~148480:5548285-5548354,
esprima.js~145342-145369:47-6,esprima.js~145101-145106:32-6,1928,246,53,Parser.parseArrayInitializer,Parser.expect,benchmarks/esprima.js~145367:5412670-5412685,
esprima.js~146536-146554:50-6,esprima.js~145063-145098:34-6,12430,202,208,Parser.parseVariableDeclaration,Parser.finalize,benchmarks/esprima.js~146553:5466385-5466442,
<builtin>~1-1:1-1,esprima.js~145966-145987:46-6,158139,12,306,Function.prototype.call,Parser.parseUnaryExpression,<builtin>~1:0,
esprima.js~181134-181164:5-5,esprima.js~180485-180557:5-5,2,222,232,run,reset,benchmarks/esprima.js~181140:6987593-6987605,
esprima.js~146479-146495:38-6,esprima.js~145135-145137:31-6,25059,136,38,Parser.parsePattern,Parser.match,benchmarks/esprima.js~146481:5463117-5463131,
<builtin>~1-1:1-1,lodash.templateSources[42]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
esprima.js~149497-149500:6-6,esprima.js~149497-149500:6-6,23,8,46,Reader,Reader,benchmarks/esprima.js~149497-149500:5583239-5583330,
esprima.js~146614-146634:47-6,esprima.js~145128-145133:39-6,36,154,53,Parser.parseDoWhileStatement,Parser.expectKeyword,benchmarks/esprima.js~146616:5469045-5469068,
<builtin>~1-1:1-1,lodash.templateSources[78]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
esprima.js~180825-180828:7-7,lodash.templateSources[81]~4-12:8-1,1,93,47,interpolate,:anonymous,benchmarks/esprima.js~180827:6977092-6977168,
<builtin>~1-1:1-1,lodash.templateSources[62]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
